Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (primary)	Organism (ID)
P9WPQ2	reviewed	ACCA1_MYCTO	Biotin-dependent 3-methylcrotonyl-coenzyme A carboxylase alpha1 subunit [Includes: Biotin carboxylase (BC) (EC 6.3.4.14); Biotin carboxyl carrier protein (BCCP)]	accA1 bccA MT2576	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	654	accA1	83331
P9WQH4	reviewed	ACCD6_MYCTO	Biotin-dependent acetyl-/propionyl-coenzyme A carboxylase beta6 subunit (Acetyl-CoA carboxylase) (ACC) (EC 2.1.3.15) (Propionyl-CoA carboxylase) (PCC) (EC 2.1.3.-)	accD6 MT2307	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	473	accD6	83331
P9WQH6	reviewed	ACCD5_MYCTO	Biotin-dependent acetyl-/propionyl-coenzyme A carboxylase beta5 subunit (Acetyl-CoA carboxylase) (ACC) (EC 2.1.3.15) (Propionyl-CoA carboxylase) (PCC) (EC 2.1.3.-)	accD5 pccB MT3379.1	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	548	accD5	83331
P9WQH9	reviewed	ACCD3_MYCTU	Probable biotin-dependent acyl-coenzyme A carboxylase beta3 subunit (EC 2.1.3.-)	accD3 Rv0904c MTCY31.32c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	495	accD3	83332
Q00761	reviewed	ACCD_PHYPA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD ycf11 zfpA	Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens)	315	accD	3218
Q01549	reviewed	PHY1_SELMA	Phytochrome 1	PHY1	Selaginella martensii (Martens's spike moss)	1134	PHY1	3247
Q02PS5	reviewed	ACCD_PSEAB	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD PA14_23860	Pseudomonas aeruginosa (strain UCBPP-PA14)	290	accD	208963
Q02RB1	reviewed	ACCA_PSEAB	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA PA14_17270	Pseudomonas aeruginosa (strain UCBPP-PA14)	316	accA	208963
Q030J0	reviewed	ACCD_LACLS	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD LACR_0829	Lactococcus lactis subsp. cremoris (strain SK11)	288	accD	272622
Q036L2	reviewed	ACCD_LACP3	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD LSEI_2110	Lacticaseibacillus paracasei (strain ATCC 334 / BCRC 17002 / CCUG 31169 / CIP 107868 / KCTC 3260 / NRRL B-441) (Lactobacillus paracasei)	271	accD	321967
Q03FV0	reviewed	ACCD_PEDPA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD PEPE_0863	Pediococcus pentosaceus (strain ATCC 25745 / CCUG 21536 / LMG 10740 / 183-1w)	276	accD	278197
Q03M45	reviewed	ACCA_STRTD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA STER_0439	Streptococcus thermophilus (strain ATCC BAA-491 / LMD-9)	256	accA	322159
Q03M46	reviewed	ACCD_STRTD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD STER_0438	Streptococcus thermophilus (strain ATCC BAA-491 / LMD-9)	288	accD	322159
Q03RW0	reviewed	ACCD_LEVBA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD LVIS_0927	Levilactobacillus brevis (strain ATCC 367 / BCRC 12310 / CIP 105137 / JCM 1170 / LMG 11437 / NCIMB 947 / NCTC 947) (Lactobacillus brevis)	277	accD	387344
Q03ZC9	reviewed	ACCD_LEUMM	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD LEUM_0318	Leuconostoc mesenteroides subsp. mesenteroides (strain ATCC 8293 / DSM 20343 / BCRC 11652 / CCM 1803 / JCM 6124 / NCDO 523 / NBRC 100496 / NCIMB 8023 / NCTC 12954 / NRRL B-1118 / 37Y)	280	accD	203120
Q04AU0	reviewed	ACCD_LACDB	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD LBUL_0826	Lactobacillus delbrueckii subsp. bulgaricus (strain ATCC BAA-365 / Lb-18)	282	accD	321956
Q04DN6	reviewed	ACCD_OENOB	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD OEOE_1584	Oenococcus oeni (strain ATCC BAA-331 / PSU-1)	289	accD	203123
Q04M48	reviewed	ACCA_STRP2	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA SPD_0390	Streptococcus pneumoniae serotype 2 (strain D39 / NCTC 7466)	255	accA	373153
Q05795	reviewed	RBL_BARLO	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Barclaya longifolia (Orchid lily) (Hydrostemma longifolium)	394	rbcL	4412
Q05796	reviewed	RBL_BRASC	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Brasenia schreberi (Water shield)	394	rbcL	4424
Q05797	reviewed	RBL_CABCA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Cabomba caroliniana (Carolina fanwort)	394	rbcL	4426
Q05799	reviewed	RBL_EURFE	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Euryale ferox (Gorgon plant) (Prickly water lily)	394	rbcL	4414
Q05801	reviewed	RBL_NUPVA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Nuphar variegata (Yellow pond lily) (Nuphar lutea subsp. variegata)	394	rbcL	4416
Q05802	reviewed	RBL_NYMOD	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Nymphaea odorata (White water lily)	394	rbcL	4419
Q05803	reviewed	RBL_VICCZ	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Victoria cruziana (Santa Cruz water lily)	394	rbcL	4421
Q06101	reviewed	PCCB_RHOER	Propionyl-CoA carboxylase beta chain (PCCase) (EC 6.4.1.3) (Propanoyl-CoA:carbon dioxide ligase)	pccB	Rhodococcus erythropolis (Arthrobacter picolinophilus)	476	pccB	1833
Q06700	reviewed	GCDA_ACIFV	Glutaconyl-CoA decarboxylase subunit alpha (EC 7.2.4.5) (Carboxyltransferase)	gcdA Acfer_1817	Acidaminococcus fermentans (strain ATCC 25085 / DSM 20731 / CCUG 9996 / CIP 106432 / VR4)	587	gcdA	591001
Q06862	reviewed	ACCC_NOSS1	Biotin carboxylase (EC 6.3.4.14) (Acetyl-coenzyme A carboxylase biotin carboxylase subunit A)	accC alr0939	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	447	accC	103690
Q06881	reviewed	BCCP_NOSS1	Biotin carboxyl carrier protein of acetyl-CoA carboxylase (BCCP)	accB all5057	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	182	accB	103690
Q06GQ1	reviewed	ACCD_PIPCE	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD	Piper cenocladum (Ant piper)	496	accD	398741
Q06GY8	reviewed	ACCD_DRIGR	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD	Drimys granadensis	494	accD	224735
Q06J26	reviewed	RBL_BIGNA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Bigelowiella natans (Pedinomonas minutissima) (Chlorarachnion sp. (strain CCMP621))	475	rbcL	227086
Q06RC1	reviewed	RBL_JASNU	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL JNC0612	Jasminum nudiflorum (Winter jasmine)	479	rbcL	126431
Q06SI3	reviewed	RBL_STIHE	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Stigeoclonium helveticum (Green alga)	475	rbcL	55999
Q07049	reviewed	RBL_ILEPE	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Ilex pernyi (Perny's holly)	54	rbcL	4300
Q07463	reviewed	PUR7_VIGAC	Phosphoribosylaminoimidazole-succinocarboxamide synthase, chloroplastic (EC 6.3.2.6) (SAICAR synthetase)	PUR7 PURC	Vigna aconitifolia (Moth bean) (Phaseolus aconitifolius)	341	PUR7	3918
Q07N61	reviewed	RBL2_RHOP5	Ribulose bisphosphate carboxylase (RuBisCO) (EC 4.1.1.39)	cbbM RPE_2686	Rhodopseudomonas palustris (strain BisA53)	460	cbbM	316055
Q07RX1	reviewed	RBL_RHOP5	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	cbbL RPE_1361	Rhodopseudomonas palustris (strain BisA53)	485	cbbL	316055
Q07UG9	reviewed	ACCD_RHOP5	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD RPE_0456	Rhodopseudomonas palustris (strain BisA53)	325	accD	316055
Q07VD3	reviewed	ACCA_RHOP5	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA RPE_0140	Rhodopseudomonas palustris (strain BisA53)	320	accA	316055
Q08051	reviewed	RBL_CHRCT	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Chrysotila carterae (Marine alga) (Syracosphaera carterae)	488	rbcL	13221
Q09119	reviewed	RBL_PORAE	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Porphyridium aerugineum (Red microalga)	488	rbcL	2792
Q09FV2	reviewed	ACCD_NANDO	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD	Nandina domestica (Heavenly bamboo)	497	accD	41776
Q09G37	reviewed	ACCD_PLAOC	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD	Platanus occidentalis (Sycamore) (American plane tree)	497	accD	4403
Q09MG9	reviewed	ACCD_CITSI	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD	Citrus sinensis (Sweet orange) (Citrus aurantium var. sinensis)	492	accD	2711
Q09X08	reviewed	ACCD_MORIN	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD MoinCp030	Morus indica (Mulberry)	498	accD	248361
Q0A4R1	reviewed	RBL_ALKEH	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	cbbL Mlg_2836	Alkalilimnicola ehrlichii (strain ATCC BAA-1101 / DSM 17681 / MLHE-1)	473	cbbL	187272
Q0A7K0	reviewed	ACCA_ALKEH	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Mlg_1843	Alkalilimnicola ehrlichii (strain ATCC BAA-1101 / DSM 17681 / MLHE-1)	318	accA	187272
Q0A9A0	reviewed	ACCD_ALKEH	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD Mlg_1238	Alkalilimnicola ehrlichii (strain ATCC BAA-1101 / DSM 17681 / MLHE-1)	311	accD	187272
Q0ADH1	reviewed	ACCA_NITEC	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Neut_2398	Nitrosomonas eutropha (strain DSM 101675 / C91 / Nm57)	322	accA	335283
Q0AHW1	reviewed	RBL_NITEC	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	cbbL Neut_0804	Nitrosomonas eutropha (strain DSM 101675 / C91 / Nm57)	473	cbbL	335283
Q0ATK2	reviewed	ACCD_MARMM	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD Mmar10_0089	Maricaulis maris (strain MCS10)	311	accD	394221
Q0AVW0	reviewed	ACCD_SYNWW	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD Swol_1846	Syntrophomonas wolfei subsp. wolfei (strain DSM 2245B / Goettingen)	282	accD	335541
Q0AVW1	reviewed	ACCA_SYNWW	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Swol_1845	Syntrophomonas wolfei subsp. wolfei (strain DSM 2245B / Goettingen)	318	accA	335541
Q0BDV6	reviewed	ACCA_BURCM	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Bamb_2111	Burkholderia ambifaria (strain ATCC BAA-244 / AMMD) (Burkholderia cepacia (strain AMMD))	323	accA	339670
Q0BNM6	reviewed	ACCA_FRATO	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA FTH_0295	Francisella tularensis subsp. holarctica (strain OSU18)	315	accA	393011
Q0BQJ1	reviewed	ACCD_GRABC	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD GbCGDNIH1_2013	Granulibacter bethesdensis (strain ATCC BAA-1260 / CGDNIH1)	305	accD	391165
Q0BWJ8	reviewed	ACCD_HYPNA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD HNE_3473	Hyphomonas neptunium (strain ATCC 15444)	326	accD	228405
Q0CLK1	reviewed	PYC_ASPTN	Pyruvate carboxylase (EC 6.4.1.1) (Pyruvic carboxylase) (PCB)	pyc ATEG_05433	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	1193	pyc	341663
Q0G9L0	reviewed	ACCD_LIRTU	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD	Liriodendron tulipifera (Tuliptree) (Tulip poplar)	488	accD	3415
Q0G9V3	reviewed	ACCD_DAUCA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD	Daucus carota (Wild carrot)	491	accD	4039
Q0I3D3	reviewed	ACCA_HISS1	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA HS_0932	Histophilus somni (strain 129Pt) (Haemophilus somnus)	317	accA	205914
Q0I3I5	reviewed	ACCD_HISS1	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD HS_0881	Histophilus somni (strain 129Pt) (Haemophilus somnus)	299	accD	205914
Q0I8N1	reviewed	ACCA_SYNS3	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA sync_1988	Synechococcus sp. (strain CC9311)	329	accA	64471
Q0I8Q2	reviewed	RBL_SYNS3	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	cbbL rbcL sync_1967	Synechococcus sp. (strain CC9311)	470	cbbL	64471
Q0I9G1	reviewed	ACCD_SYNS3	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD sync_1707	Synechococcus sp. (strain CC9311)	292	accD	64471
Q0II68	reviewed	ACMSD_BOVIN	2-amino-3-carboxymuconate-6-semialdehyde decarboxylase (EC 4.1.1.45) (Picolinate carboxylase)	ACMSD	Bos taurus (Bovine)	336	ACMSD	9913
Q0KCA7	reviewed	ACCA_CUPNH	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA H16_A1223	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	323	accA	381666
Q0STU1	reviewed	ACCA_CLOPS	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA CPR_1144	Clostridium perfringens (strain SM101 / Type A)	271	accA	289380
Q0STU2	reviewed	ACCD_CLOPS	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD CPR_1143	Clostridium perfringens (strain SM101 / Type A)	292	accD	289380
Q0T2G9	reviewed	ACCD_SHIF8	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD SFV_2385	Shigella flexneri serotype 5b (strain 8401)	304	accD	373384
Q0T824	reviewed	ACCA_SHIF8	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA SFV_0168	Shigella flexneri serotype 5b (strain 8401)	319	accA	373384
Q0TFD0	reviewed	ACCD_ECOL5	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD ECP_2355	Escherichia coli O6:K15:H31 (strain 536 / UPEC)	304	accD	362663
Q0TLE8	reviewed	ACCA_ECOL5	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA ECP_0193	Escherichia coli O6:K15:H31 (strain 536 / UPEC)	319	accA	362663
Q0TRG2	reviewed	ACCA_CLOP1	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA CPF_1332	Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A)	271	accA	195103
Q0TRG3	reviewed	ACCD_CLOP1	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD CPF_1331	Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A)	292	accD	195103
Q0VPJ1	reviewed	ACCD_ALCBS	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD ABO_1459	Alcanivorax borkumensis (strain ATCC 700651 / DSM 11573 / NCIMB 13689 / SK2)	293	accD	393595
Q0VQE1	reviewed	ACCA_ALCBS	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA ABO_1159	Alcanivorax borkumensis (strain ATCC 700651 / DSM 11573 / NCIMB 13689 / SK2)	323	accA	393595
Q0WDC3	reviewed	ACCD_YERPE	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD YPO2768 y1601 YP_2396	Yersinia pestis	304	accD	632
Q0ZJ11	reviewed	ACCD_VITVI	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD	Vitis vinifera (Grape)	491	accD	29760
Q10CQ8	reviewed	PHYC_ORYSJ	Phytochrome C	PHYC Os03g0752100 LOC_Os03g54084 OJ1112_G08.5 OsJ_012088 OSJNBa0032E21.08 OSJNBa0047E24.9	Oryza sativa subsp. japonica (Rice)	1137	PHYC	39947
Q10DU0	reviewed	PHYA_ORYSJ	Phytochrome A	PHYA PHY18 Os03g0719800 LOC_Os03g51030 B1377B10.8 OAJNBa0031O09.11 OsJ_011877	Oryza sativa subsp. japonica (Rice)	1128	PHYA	39947
Q111F1	reviewed	ACCD_TRIEI	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD Tery_2684	Trichodesmium erythraeum (strain IMS101)	326	accD	203124
Q117H3	reviewed	ACCA_TRIEI	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Tery_0968	Trichodesmium erythraeum (strain IMS101)	324	accA	203124
Q11DU2	reviewed	ACCA_CHESB	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Meso_3061	Chelativorans sp. (strain BNC1)	316	accA	266779
Q11KL2	reviewed	ACCD_CHESB	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD Meso_0663	Chelativorans sp. (strain BNC1)	307	accD	266779
Q13EQ0	reviewed	ACCD_RHOPS	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD RPD_0199	Rhodopseudomonas palustris (strain BisB5)	322	accD	316057
Q13QV1	reviewed	RBL_PARXL	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	cbbL Bxeno_B0570 Bxe_B2453	Paraburkholderia xenovorans (strain LB400)	499	cbbL	266265
Q13X62	reviewed	ACCA_PARXL	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA Bxeno_A2789 Bxe_A1628	Paraburkholderia xenovorans (strain LB400)	323	accA	266265
Q143B6	reviewed	CAPP_PARXL	Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31)	ppc Bxeno_A1035 Bxe_A3412	Paraburkholderia xenovorans (strain LB400)	994	ppc	266265
