PROTID	GENEID	PROTLEN	cGFP_C1_6h_BioID_1_SPC	cGFP_C1_6h_BioID_2_SPC	cGFP_C1_6h_BioID_3_SPC	cGFP_C2_6h_BioID_1_SPC	cGFP_C2_6h_BioID_2_SPC	cGFP_C2_6h_BioID_3_SPC	cGFP_C3_6h_BioID_1_SPC	cGFP_C3_6h_BioID_2_SPC	cGFP_C3_6h_BioID_3_SPC	cGFP_C4_6h_BioID_1_SPC	cGFP_C4_6h_BioID_2_SPC	cGFP_C4_6h_BioID_3_SPC	cGFP_C5_6h_BioID_1_SPC	cGFP_C5_6h_BioID_2_SPC	cGFP_C5_6h_BioID_3_SPC	cGFP_N1_6h_BioID_1_SPC	cGFP_N1_6h_BioID_2_SPC	cGFP_N1_6h_BioID_3_SPC	cGFP_N2_6h_BioID_1_SPC	cGFP_N2_6h_BioID_2_SPC	cGFP_N2_6h_BioID_3_SPC	cGFP_N3_6h_BioID_1_SPC	cGFP_N3_6h_BioID_2_SPC	cGFP_N3_6h_BioID_3_SPC	cGFP_N4_6h_BioID_1_SPC	cGFP_N4_6h_BioID_2_SPC	cGFP_N4_6h_BioID_3_SPC
Q5T440	IBA57	356	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5T481	RBM20	1227	0	1	0	4	4	0	7	0	2	1	1	0	0	0	0	2	5	2	4	3	3	3	2	2	2	2	0
Q5T4S7	UBR4	5183	0	0	1	6	5	0	6	1	7	2	4	2	4	2	5	54	49	59	63	55	61	77	83	75	91	86	75
Q5T5C0	STXBP5	1151	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5T5P2	KIAA1217	1943	0	0	0	0	0	0	1	1	2	3	4	3	3	3	1	0	0	0	0	0	0	0	0	0	7	7	5
Q5T5U3	ARHGAP21	1958	22	14	18	7	14	18	14	21	19	20	22	21	21	24	22	28	37	30	17	27	33	23	24	20	24	24	28
Q5T5X7	BEND3	828	1	2	4	11	10	3	5	5	9	8	4	5	6	3	3	15	13	14	26	25	27	8	5	11	5	5	4
Q5T5Y3	CAMSAP1	1602	23	25	21	10	9	26	13	20	14	21	17	15	18	21	15	13	16	21	5	2	4	6	7	3	4	7	6
Q5T653	MRPL2	305	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	3	3	1	1	2	2	2	1	3	2	2
Q5T6F0	DCAF12	453	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Q5T6F2	UBAP2	1119	23	29	22	15	12	36	25	26	25	33	30	41	33	34	32	36	45	52	28	33	35	34	33	31	31	25	26
Q5T749	KPRP	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	19	1	1	0	0	3	0	0	0
Q5T750	KPLCE	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0
Q5T7V8	GORAB	369	3	3	3	2	1	2	1	2	3	1	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Q5T7W0	ZNF618	954	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5T8D3	ACBD5	534	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
Q5T8P6	RBM26	1007	6	4	6	14	11	8	9	7	8	7	5	5	6	7	5	7	5	5	3	2	5	2	2	5	4	3	1
Q5T9A4	ATAD3B	648	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	3	3	0	0	0	0	1	0	0	1	1	0
Q5T9L3	WLS	541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Q5T9S5	CCDC18	1454	2	5	1	1	2	4	1	2	2	3	3	3	2	3	1	6	4	6	6	8	3	5	8	8	3	4	9
Q5TA45	INTS11	600	0	0	2	5	6	1	7	0	8	0	0	0	0	1	0	7	4	7	6	3	4	3	4	3	5	4	2
Q5TAH2	SLC9C2	1124	2	1	1	2	1	1	1	2	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Q5TAQ9	DCAF8	597	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	6	3	2	3	1	4	5	2	3	2	2
Q5TAX3	TUT4	1644	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	2	2	0	0	1	0	0	1	0	0	2
Q5TB80	CEP162	1403	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Q5TBB1	RNASEH2B	312	3	2	4	4	5	3	8	4	4	3	1	4	3	4	1	3	1	1	2	2	2	0	0	1	2	1	2
Q5TC12	ATPAF1	328	0	3	2	0	0	0	0	1	0	0	8	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1
Q5TC82	RC3H1	1133	2	6	6	0	0	4	2	2	4	2	1	5	3	2	6	1	4	3	0	0	0	0	1	0	0	0	0
Q5TCQ9	MAGI3	1481	2	3	3	1	0	3	4	5	2	4	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
Q5TCX8	MAP3K21	1036	0	0	0	0	0	1	3	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Q5TDH0	DDI2	399	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	0	2	0	0	0	0	0	1	0	0	0	0
Q5TEC6	H3-7	136	3	2	1	1	1	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Q5TFE4	NT5DC1	455	58	71	68	71	82	65	69	51	64	46	50	45	46	46	56	12	14	11	17	17	15	14	13	12	13	13	9
Q5TGY3	AHDC1	1603	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5TH69	ARFGEF3	2177	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
Q5THJ4	VPS13D	4388	0	1	1	0	0	1	1	0	1	1	0	1	0	1	2	1	1	1	0	0	1	0	0	1	1	1	0
Q5THK1	PRR14L	2151	2	0	0	2	4	0	1	0	2	1	0	0	0	0	0	0	1	0	1	1	2	2	2	1	2	1	0
Q5TKA1	LIN9	542	3	4	3	11	9	4	9	5	11	6	1	1	4	3	3	9	13	13	18	12	15	12	10	7	16	16	13
Q5U5X0	LYRM7	104	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Q5UCC4	EMC10	262	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	1	0	2	3	2	3	3	2	3	1	3
Q5UIP0	RIF1	2472	15	13	12	27	29	13	18	8	20	12	13	5	7	4	1	25	36	30	35	34	32	19	20	15	5	9	13
Q5VIR6	VPS53	832	3	4	4	1	2	1	0	2	1	4	4	4	9	6	4	8	9	8	3	7	4	4	8	3	6	9	7
Q5VSL9	STRIP1	837	6	3	5	3	3	7	5	6	8	5	4	12	8	7	5	9	17	10	5	4	5	11	8	11	8	9	10
Q5VSY0	GKAP1	366	3	3	4	0	0	0	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5VT06	CEP350	3117	8	4	2	4	4	8	8	5	9	11	2	8	6	6	8	16	15	17	11	11	10	18	16	14	10	13	9
Q5VT52	RPRD2	1461	39	36	43	63	61	36	52	35	55	33	30	38	25	27	24	39	53	55	41	44	44	31	26	25	17	19	19
Q5VT66	MTARC1	337	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0
Q5VT97	SYDE2	1194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0
Q5VTB9	RNF220	566	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	3	2	2	1
Q5VTE6	ANGEL2	544	4	6	4	5	8	6	6	5	5	2	1	3	2	2	2	2	3	4	0	1	3	0	0	0	0	0	0
Q5VTL8	PRPF38B	546	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
Q5VTR2	RNF20	975	26	20	17	33	30	23	31	17	24	20	19	16	16	15	15	25	19	19	22	22	25	15	10	13	11	18	10
Q5VU43	PDE4DIP	2346	1	1	1	1	0	0	1	2	0	1	0	0	0	0	1	6	10	6	3	3	3	4	2	1	3	3	0
Q5VU92	DCAF12L1	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	0	0	0
Q5VU97	CACHD1	1274	0	0	0	0	0	3	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Q5VUA4	ZNF318	2279	4	3	1	22	18	2	14	0	9	5	5	6	2	1	0	25	26	20	30	32	34	15	12	22	7	11	6
Q5VUB5	FAM171A1	890	0	0	0	0	0	1	2	2	3	0	0	0	0	0	1	3	4	2	4	1	4	3	4	4	3	3	4
Q5VUJ6	LRCH2	765	11	15	14	4	4	9	11	13	12	18	13	17	24	18	21	14	15	15	10	13	12	7	9	5	7	7	9
Q5VV41	ARHGEF16	709	14	12	12	5	7	14	14	16	15	14	12	11	14	13	13	7	5	4	2	6	3	3	6	2	3	3	2
Q5VV42	CDKAL1	579	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	4	9	6	4	6	3	5	6	3	4	6
Q5VV52	ZNF691	315	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5VV67	PPRC1	1664	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	1
Q5VVJ2	MYSM1	828	2	1	4	5	5	2	6	2	5	2	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
Q5VW32	BROX	411	3	2	5	7	3	8	5	4	5	3	2	2	3	4	3	1	0	1	1	0	0	0	0	2	1	1	2
Q5VW36	FOCAD	1801	5	6	8	3	3	4	3	7	3	6	2	4	7	4	5	3	0	2	0	0	0	1	0	0	0	0	0
Q5VWG9	TAF3	929	0	0	2	3	1	1	1	1	1	1	0	0	0	1	1	2	0	0	6	1	2	1	0	0	0	0	0
Q5VWJ9	SNX30	437	5	9	4	1	0	5	2	6	2	8	4	9	8	8	10	2	3	5	3	2	1	1	3	0	1	2	5
Q5VWQ0	RSBN1	802	1	3	1	6	4	1	2	2	3	1	2	1	0	0	0	1	0	2	0	1	0	0	0	1	0	0	0
Q5VWQ8	DAB2IP	1189	2	2	3	1	4	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
Q5VWZ2	LYPLAL1	237	1	1	2	4	2	1	2	1	5	2	1	2	3	2	3	3	3	3	3	0	5	0	0	1	3	3	0
Q5VYK3	ECPAS	1845	1	3	1	1	0	2	1	2	3	4	3	4	7	1	1	7	4	2	2	3	2	6	9	4	13	10	4
Q5VYS8	TUT7	1495	5	4	3	0	0	2	1	4	1	0	1	1	1	0	1	4	3	2	0	1	0	0	0	1	0	0	0
Q5VYV7	SLX4IP	408	2	1	1	2	2	0	1	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0
Q5VZ89	DENND4C	1909	12	10	15	3	3	16	7	13	11	10	4	11	12	12	7	15	13	12	4	2	4	5	5	3	1	2	1
Q5VZE5	NAA35	725	10	10	9	0	0	11	2	6	3	8	3	3	5	5	3	1	1	3	2	1	2	0	0	0	0	0	0
Q5VZK9	CARMIL1	1371	0	1	0	0	0	0	0	1	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5VZL5	ZMYM4	1548	13	10	11	26	24	8	18	12	19	6	4	9	1	3	6	16	20	18	21	26	29	14	17	11	11	18	12
Q5W0B1	OBI1	726	4	2	1	3	3	2	2	2	6	2	2	5	1	2	3	32	33	32	51	42	42	33	32	36	29	46	34
Q5W0V3	FHIP2A	765	1	3	1	0	0	1	1	2	1	1	1	1	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0
Q5W0Z9	ZDHHC20	365	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5XKL5	BTBD8	1792	2	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5XKP0	MICOS13	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Q5XUX0	FBXO31	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	7	4	4	2	2	2	2	0	0	0
Q5XUX1	FBXW9	458	1	0	1	2	0	2	5	2	6	0	0	0	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0
Q63HK5	TSHZ3	1081	0	0	1	4	6	0	6	1	6	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0
Q63ZY3	KANK2	851	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q641Q2	WASHC2A	1341	35	32	29	14	16	28	24	36	25	38	32	36	39	36	39	49	48	50	42	37	48	43	38	38	40	33	37
Q658P3	STEAP3	488	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Q658Y4	FAM91A1	838	22	21	20	12	9	18	12	18	15	17	14	19	19	21	22	19	18	18	21	19	15	18	17	18	15	18	21
Q659A1	ICE2	982	2	2	2	5	2	1	3	1	5	1	0	3	0	0	3	3	6	0	2	5	9	3	2	0	0	2	0
Q659C4	LARP1B	914	1	0	0	0	0	1	1	0	0	3	1	5	3	4	4	0	0	1	1	1	0	0	0	0	0	0	1
Q66GS9	CEP135	1140	6	5	4	0	1	5	0	6	1	8	6	6	4	5	7	0	2	1	0	0	0	0	0	0	0	0	0
Q66K14	TBC1D9B	1250	7	6	5	3	3	4	4	7	2	4	2	5	4	6	5	3	2	5	2	0	2	1	3	2	0	1	0
Q66K64	DCAF15	600	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q66K74	MAP1S	1059	11	9	14	5	5	9	8	9	9	19	14	17	15	17	18	14	17	20	9	12	12	19	18	14	17	19	21
Q66K89	E4F1	784	1	2	1	2	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q66PJ3	ARL6IP4	237	0	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q676U5	ATG16L1	607	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Q684P5	RAP1GAP2	730	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Q68CP9	ARID2	1835	5	5	5	14	9	1	9	3	10	2	2	4	4	1	0	23	25	26	38	40	42	21	20	25	24	26	26
Q68CQ4	UTP25	756	5	4	8	17	16	6	12	3	12	8	7	5	3	3	3	1	1	1	0	2	0	0	0	0	0	0	1
Q68CQ7	GLT8D1	371	0	2	3	0	0	1	0	1	0	1	2	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
Q68CZ1	RPGRIP1L	1315	3	4	5	1	0	2	3	4	2	5	4	2	3	3	5	1	0	0	0	1	0	0	0	0	0	0	0
Q68CZ2	TNS3	1445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1	2	0	0	0	0	0	0
Q68CZ6	HAUS3	603	13	18	17	13	7	12	12	11	11	18	15	16	11	14	13	19	23	25	13	16	13	17	20	15	12	16	21
Q68D10	SPTY2D1	685	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q68DC2	ANKS6	871	2	1	2	0	0	6	5	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q68DI1	ZNF776	518	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Q68DK7	MSL1	614	1	1	4	9	8	0	5	1	3	1	3	1	0	0	0	2	1	2	2	5	4	0	0	0	0	0	0
Q68DQ2	CRYBG3	2970	5	6	4	9	8	7	10	9	10	10	9	7	7	7	5	85	90	98	84	75	89	83	74	72	44	59	56
Q68E01	INTS3	1043	4	5	4	11	12	1	10	1	4	3	4	3	2	2	2	6	4	2	2	9	1	4	2	3	1	4	3
Q68EM7	ARHGAP17	881	24	34	27	9	11	30	16	32	21	27	18	21	23	25	29	15	16	17	6	8	9	10	13	8	9	9	9
Q69YH5	CDCA2	1023	3	0	0	1	1	0	1	0	3	0	0	1	2	0	1	8	15	7	12	13	13	5	4	6	1	3	3
Q69YN2	CWF19L1	538	9	9	8	17	20	8	14	10	13	6	5	6	5	1	4	3	1	2	0	0	0	0	0	0	1	0	0
Q69YN4	VIRMA	1812	7	5	6	16	19	7	13	7	9	4	1	3	3	1	4	2	5	5	0	5	4	2	0	0	0	0	0
Q69YQ0	SPECC1L	1117	11	10	13	3	5	10	9	10	4	10	12	9	9	7	8	4	3	5	1	3	2	0	0	0	0	1	0
Q6AHZ1	ZNF518A	1483	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Q6AI08	HEATR6	1181	1	0	2	0	0	2	0	1	1	1	0	0	1	1	2	0	1	0	1	0	0	0	0	1	1	0	1
Q6AWC2	WWC2	1192	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
Q6BDS2	BLTP3A	1440	10	8	6	3	2	10	6	10	4	11	11	10	12	11	12	7	11	7	1	2	1	1	1	2	2	5	1
Q6DD87	ZNF787	382	2	1	2	2	2	3	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6DKI1	RPL7L1	255	3	3	3	7	6	4	7	4	9	3	5	3	6	3	2	6	8	6	8	6	8	8	10	6	9	7	9
Q6DKJ4	NXN	435	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1
Q6DKK2	TTC19	380	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Q6DN90	IQSEC1	963	0	2	1	0	1	1	2	0	2	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Q6EEV4	POLR2M	148	3	2	1	2	1	1	2	2	2	1	3	2	2	1	2	2	4	4	3	3	4	1	0	1	2	2	1
Q6F5E8	CARMIL2	1435	1	0	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6FI81	CIAPIN1	312	52	62	57	54	68	63	54	55	54	53	42	48	46	64	52	27	29	29	26	24	19	19	21	17	21	18	24
Q6FIF0	ZFAND6	208	2	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6GMV2	SMYD5	418	4	3	5	1	2	7	4	4	3	8	2	5	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0
Q6GMV3	PTRHD1	140	4	2	4	2	2	4	4	5	4	1	4	3	1	2	2	3	0	1	0	2	0	1	1	1	3	0	2
Q6GQQ9	OTUD7B	843	2	2	2	1	0	8	3	5	4	1	1	3	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0
Q6GYQ0	RALGAPA1	2036	2	0	0	0	0	0	0	0	0	1	2	1	2	0	3	3	1	0	2	2	0	2	1	2	2	4	1
Q6I9Y2	THOC7	204	1	1	1	2	2	3	2	1	4	2	2	2	2	1	2	3	3	2	4	6	8	5	3	3	3	2	3
Q6IA86	ELP2	826	21	20	18	7	10	15	11	17	16	19	17	16	20	31	26	10	9	13	9	14	10	5	5	7	14	9	10
Q6IAA8	LAMTOR1	161	2	1	1	1	0	2	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	1	2	5	0	1
Q6IAN0	DHRS7B	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	2	1	0	0	0	1	0	0
Q6IBS0	TWF2	349	11	13	10	8	10	11	10	6	8	8	7	7	10	7	6	6	8	6	5	4	2	3	1	2	8	6	2
Q6IBW4	NCAPH2	605	5	3	3	7	8	4	7	7	6	1	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	1	1
Q6ICB0	DESI1	168	1	0	1	0	0	0	0	0	1	1	1	1	1	1	2	1	0	0	0	0	0	0	0	0	0	1	0
Q6ICG6	KIAA0930	404	5	9	4	4	4	8	5	6	3	3	4	5	3	5	5	2	3	1	0	0	0	1	0	0	0	0	0
Q6IN85	PPP4R3A	833	18	14	10	20	24	10	17	11	16	10	7	8	5	5	6	3	5	3	2	3	3	1	0	0	0	1	0
Q6IPR3	TYW3	259	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Q6IQ21	ZNF770	691	0	0	0	3	6	0	2	0	2	0	0	0	0	0	0	1	3	4	2	2	2	1	1	0	0	1	0
Q6IQ23	PLEKHA7	1121	1	3	1	0	0	6	2	8	1	0	2	1	0	0	1	2	1	1	0	1	0	1	1	1	1	0	0
Q6IQ26	DENND5A	1287	0	1	2	1	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Q6IQ49	SDE2	451	6	6	7	9	8	6	6	5	11	2	3	1	4	3	5	0	0	1	0	0	1	0	0	0	1	0	0
Q6IQ55	TTBK2	1244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Q6KB66	KRT80	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Q6KC79	NIPBL	2804	2	1	2	8	8	3	7	2	5	0	2	0	0	0	0	3	5	4	2	1	3	2	3	1	1	3	0
Q6L8Q7	PDE12	609	1	2	1	0	1	2	1	4	1	2	4	1	1	1	2	3	1	1	1	2	0	3	2	4	6	1	3
Q6MZP7	LIN54	749	9	10	11	10	10	9	15	9	17	8	6	9	10	8	4	20	16	21	26	25	21	10	14	20	22	28	25
Q6N021	TET2	2002	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6N069	NAA16	864	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6NSI4	RADX	855	2	1	1	2	4	2	2	2	1	1	1	6	3	4	1	6	6	4	7	2	5	3	5	2	4	1	4
Q6NSJ2	PHLDB3	640	0	3	3	0	0	7	2	4	4	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0
Q6NSJ5	LRRC8E	796	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Q6NT76	HMBOX1	420	0	0	0	1	1	0	3	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0
Q6NTE8	MRNIP	343	0	0	0	3	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6NUN9	ZNF746	644	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	2	2	1	1	1	1	1	0	0	0	0
Q6NUQ1	RINT1	792	0	0	1	0	0	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Q6NUQ4	TMEM214	689	1	0	2	1	4	1	3	2	3	2	0	1	3	2	1	1	2	0	3	2	4	4	1	4	3	3	5
Q6NVY1	HIBCH	386	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1
Q6NW29	RWDD4	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Q6NW34	NEPRO	567	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	3	1	1	2	1	1	2	1	1	0	1	2
Q6NWY9	PRPF40B	871	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6NX49	ZNF544	715	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	2	4	0	2	3	2	1	1	1	1	1	1
Q6NXE6	ARMC6	501	6	3	5	5	5	3	3	7	5	5	5	4	6	6	6	6	9	5	2	4	3	3	6	4	4	6	2
Q6NXR4	TTI2	508	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6NXT1	ANKRD54	300	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6NYC1	JMJD6	403	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
Q6NYC8	PPP1R18	613	0	1	2	0	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0
Q6NZ67	MZT2B	158	0	1	1	1	1	3	1	0	2	1	1	1	1	1	2	4	3	3	6	2	4	3	4	4	8	6	2
Q6NZI2	CAVIN1	390	2	1	2	0	0	5	2	3	3	2	3	3	1	1	1	2	1	3	3	1	2	1	2	3	4	3	1
Q6NZY4	ZCCHC8	707	6	15	12	27	24	11	19	10	16	8	5	12	6	7	6	9	13	11	18	19	20	10	11	11	5	12	8
Q6P0Q8	MAST2	1798	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	2	0	0	0	1	0	1	0	0	0	0
Q6P158	DHX57	1386	7	6	4	4	6	4	5	5	9	9	10	9	7	7	7	7	6	7	2	1	2	7	6	8	4	5	5
Q6P1J9	CDC73	531	14	12	11	21	25	13	17	15	23	7	5	4	4	4	4	2	7	6	5	6	4	5	7	4	3	1	3
Q6P1K2	PMF1	205	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	6	8	7	12	10	13	7	8	8	5	7	10
Q6P1K8	GTF2H2C	395	3	4	3	4	6	5	5	5	5	4	5	4	4	3	4	1	2	3	0	0	2	1	0	0	1	1	1
Q6P1L5	FAM117B	589	2	1	1	0	0	1	0	1	0	2	1	2	1	2	1	1	1	2	0	0	0	0	0	0	3	3	1
Q6P1L8	MRPL14	145	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	1	1	0	1	2	2	3	5	4	3
Q6P1M3	LLGL2	1020	0	2	1	1	0	3	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6P1M9	ARMCX5	558	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Q6P1N0	CC2D1A	951	14	17	20	3	0	14	6	16	13	29	19	26	25	25	26	9	5	6	3	3	6	11	11	8	8	14	10
Q6P1Q9	METTL2B	378	3	2	3	0	2	5	2	2	2	3	3	4	2	2	4	3	4	3	3	3	3	1	2	1	2	2	1
Q6P1R4	DUS1L	473	0	0	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6P1X5	TAF2	1199	1	2	0	5	1	0	2	0	1	0	1	2	1	0	0	10	11	13	12	11	20	11	7	10	9	9	9
Q6P280	ZNF529	563	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Q6P2C8	MED27	311	4	5	5	16	15	4	11	2	9	4	2	3	2	1	0	4	6	3	5	5	4	1	1	1	3	2	0
Q6P2D0	ZFP1	407	1	2	3	9	9	2	4	3	4	0	1	1	0	0	0	1	4	0	2	2	5	1	2	4	0	0	0
