Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
P59781	reviewed	H2B_DROER	Histone H2B	His2B; GG10953; GG11014; GG11016; GG11018; GG11020; GG11022; GG12581; GG12583; GG12585; GG12957; GG13028; GG13030; GG13032; GG13035; GG13036; GG13057; GG13061; GG16373; GG18684; GG19831; GG19845; GG19848; GG21488; GG21492; GG21494	Drosophila erecta (Fruit fly)	123	His2B; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
P61832	reviewed	H3_ASPFU	Histone H3	hhtA AfA35G10.19 AFUA_1G13790	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	136	hhtA
P69069	reviewed	H2B_ONCMY	Histone H2B		Oncorhynchus mykiss (Rainbow trout) (Salmo gairdneri)	124	
P83865	reviewed	H4_PENVA	Histone H4		Penaeus vannamei (Whiteleg shrimp) (Litopenaeus vannamei)	103	
P84052	reviewed	H2A_DROER	Histone H2A	His2A H2a; GG10951; GG10964; GG11003; GG11006; GG11009; GG11013; GG12574; GG12577; GG12989; GG13016; GG13019; GG13022; GG13026; GG13060; GG16371; GG18133; GG18465; GG19786; GG19797; GG19829; GG19840; GG19849; GG19852; GG21305; GG21309; GG21312; GG21315; GG21319; GG21322; GG21332	Drosophila erecta (Fruit fly)	124	His2A; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
P84057	reviewed	H2A_TIGCA	Histone H2A	His2A	Tigriopus californicus (Marine copepod)	124	His2A
Q0CBD2	reviewed	H2A_ASPTN	Histone H2A	hta1 ATEG_09002	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	131	hta1
Q1E5N0	reviewed	H2B_COCIM	Histone H2B	HTB1 CIMG_02133	Coccidioides immitis (strain RS) (Valley fever fungus)	139	HTB1
Q4HTT2	reviewed	H2B_GIBZE	Histone H2B	HTB1 FGRRES_11626 FGSG_11626	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum)	137	HTB1
Q4WWC6	reviewed	H2A_ASPFU	Histone H2A	hta1 AFUA_3G05360	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	133	hta1
Q875B7	reviewed	H2B_PODAS	Histone H2B	HTB1 Pa5D0007	Podospora anserina (Pleurage anserina)	137	HTB1
P02270	reviewed	H2A_SIPNU	Histone H2A		Sipunculus nudus (Sipunculan worm)	124	
P06348	reviewed	H1T_PIG	Histone H1t	H1-6 H1FT	Sus scrofa (Pig)	211	H1-6
P08844	reviewed	H2A_EMENI	Histone H2A	htaA hta1 AN3468	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	132	htaA
P09322	reviewed	H4_SCHPO	Histone H4	hhf1 h4.1 SPAC1834.03c; hhf2 h4.2 pi061 SPBC8D2.03c; hhf3 h4.3 SPBC1105.12	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	103	hhf1; hhf2; hhf3
P0C953	reviewed	H2A_ASPNC	Histone H2A	httA hta1 An11g11300	Aspergillus niger (strain ATCC MYA-4892 / CBS 513.88 / FGSC A1513)	134	httA
P13912	reviewed	H2A_CAIMO	Histone H2A		Cairina moschata (Muscovy duck)	129	
P14001	reviewed	H2B_CAIMO	Histone H2B		Cairina moschata (Muscovy duck)	126	
P19374	reviewed	H2B_PLADU	Histone H2B		Platynereis dumerilii (Dumeril's clam worm)	123	
P21897	reviewed	H2B_CHITH	Histone H2B		Chironomus thummi thummi (Midge)	125	
P62787	reviewed	H4_MAIZE	Histone H4	H4C7; H4C13; H4C14	Zea mays (Maize)	103	H4C7; H4C13; H4C14
P62788	reviewed	H4_PEA	Histone H4		Pisum sativum (Garden pea) (Lathyrus oleraceus)	103	
P69152	reviewed	H4_TETTS	Histone H4	HHF1 TTHERM_00498190; HHF2 TTHERM_00189170	Tetrahymena thermophila (strain SB210)	103	HHF1; HHF2
P80553	reviewed	H3_NARPS	Histone H3		Narcissus pseudonarcissus (Daffodil)	136	
P82887	reviewed	H2B_OLILU	Histone H2B		Olisthodiscus luteus (Marine phytoflagellate)	114	
P84053	reviewed	H2A_DROHY	Histone H2A	His2A H2a	Drosophila hydei (Fruit fly)	124	His2A
P84056	reviewed	H2A_RHYAM	Histone H2A	His2A rah2a	Rhynchosciara americana (Fungus gnat)	124	His2A
P93354	reviewed	H2B_TOBAC	Histone H2B	HIS2B H2B1	Nicotiana tabacum (Common tobacco)	146	HIS2B
Q0U1A0	reviewed	H2B_PHANO	Histone H2B	HTB1 SNOG_14612	Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173) (Glume blotch fungus) (Parastagonospora nodorum)	140	HTB1
Q0U1A1	reviewed	H2A_PHANO	Histone H2A	HTA1 SNOG_14611	Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173) (Glume blotch fungus) (Parastagonospora nodorum)	134	HTA1
Q0UY45	reviewed	H3_PHANO	Histone H3	HHT1 SNOG_03319	Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173) (Glume blotch fungus) (Parastagonospora nodorum)	136	HHT1
Q1E225	reviewed	H3_COCIM	Histone H3	HHT1 CIMG_03388	Coccidioides immitis (strain RS) (Valley fever fungus)	136	HHT1
Q1E5N1	reviewed	H2A_COCIM	Histone H2A	HTA1 CIMG_02132	Coccidioides immitis (strain RS) (Valley fever fungus)	133	HTA1
Q4IER8	reviewed	H3_GIBZE	Histone H3	HHT1 FGRRES_04290 FGSG_04290	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum)	136	HHT1
Q4R362	reviewed	H4_MACFA	Histone H4	QtsA-19327	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	103	
Q6C4I6	reviewed	H2A_YARLI	Histone H2A	HTA1 YALI0E26477g	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	135	HTA1
Q76FE5	reviewed	H2B_DROMA	Histone H2B	His2B	Drosophila mauritiana (Fruit fly)	123	His2B
Q76FE9	reviewed	H2B_DROOR	Histone H2B	His2B	Drosophila orena (Fruit fly)	123	His2B
Q7Z9J4	reviewed	H2B_AJECA	Histone H2B	HTB1	Ajellomyces capsulatus (Darling's disease fungus) (Histoplasma capsulatum)	138	HTB1
A1CJ10	reviewed	H2A_ASPCL	Histone H2A	hta1 ACLA_033370	Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107)	133	hta1
A1CP80	reviewed	H3_ASPCL	Histone H3	hht1 ACLA_021650	Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107)	136	hht1
A1D240	reviewed	H3_NEOFI	Histone H3	hht1 NFIA_011720	Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181) (Aspergillus fischerianus)	136	hht1
A1D8G8	reviewed	H2A_NEOFI	Histone H2A	hta1 NFIA_071830	Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181) (Aspergillus fischerianus)	133	hta1
L7HZV6	reviewed	H2A_PYRO3	Histone H2A	HTA1 OOU_Y34scaffold00655g32	Pyricularia oryzae (strain Y34) (Rice blast fungus) (Magnaporthe oryzae)	136	HTA1
P02280	reviewed	H2B_CRONI	Histone H2B		Crocodylus niloticus (Nile crocodile) (African crocodile)	93	
P0CN99	reviewed	H2A_CRYNB	Histone H2A	HTA1 CNBB5150	Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) (Filobasidiella neoformans)	131	HTA1
P37210	reviewed	H2B_NEUCR	Histone H2B	hh2b NCU02435	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	137	hh2b
P48557	reviewed	H2B_HOLTU	Histone H2B		Holothuria tubulosa (Tubular sea cucumber)	123	
P61833	reviewed	H3_CANGA	Histone H3	HHT1 CAGL0C04114g; HHT2 CAGL0H09856g; HHT3 CAGL0M06655g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	136	HHT1; HHT2; HHT3
P62781	reviewed	H4_PSAMI	Histone H4		Psammechinus miliaris (Green sea urchin) (Echinus miliaris)	103	
P62789	reviewed	H4_MEDSA	Histone H4		Medicago sativa (Alfalfa)	25	
P62796	reviewed	H4_ORENI	Histone H4		Oreochromis niloticus (Nile tilapia) (Tilapia nilotica)	103	
P78567	reviewed	H2B_AGABI	Histone H2B	htbA	Agaricus bisporus (White button mushroom)	143	htbA
Q2HH38	reviewed	H2B_CHAGB	Histone H2B	HTB1 CHGG_00466	Chaetomium globosum (strain ATCC 6205 / CBS 148.51 / DSM 1962 / NBRC 6347 / NRRL 1970) (Soil fungus)	137	HTB1
Q2U5A9	reviewed	H2B_ASPOR	Histone H2B	htb1 AO090020000006	Aspergillus oryzae (strain ATCC 42149 / RIB 40) (Yellow koji mold)	141	htb1
Q4PEF9	reviewed	H2A_USTMA	Histone H2A	HTA1 UMAG_01504	Ustilago maydis (strain 521 / FGSC 9021) (Corn smut fungus)	136	HTA1
Q4WWC5	reviewed	H2B_ASPFU	Histone H2B	htb1 AFUA_3G05350	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	140	htb1
Q6DL03	reviewed	H3_CHAGB	Histone H3	HHT1 CHGG_10296	Chaetomium globosum (strain ATCC 6205 / CBS 148.51 / DSM 1962 / NBRC 6347 / NRRL 1970) (Soil fungus)	136	HHT1
Q757N1	reviewed	H3_EREGS	Histone H3	HHT1 ADL202C; HHT2 AER013W	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	136	HHT1; HHT2
Q76FD7	reviewed	H2B_DROSE	Histone H2B	His2B; GM10080; GM11748; GM11937; GM13135; GM13187; GM13191; GM13213; GM13539; GM13541; GM13542; GM13608; GM13614; GM13660; GM15473; GM16168; GM16542; GM17425; GM17711; GM18819; GM19277; GM19328; GM19430; GM19608; GM19672; GM19696; GM19697; GM19701; GM19703; GM19734; GM19736; GM19761; GM22424; GM22584; GM23249; GM23434; GM23805; GM24037; GM26707; GM26724	Drosophila sechellia (Fruit fly)	123	His2B; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Q76FF3	reviewed	H2B_DROTE	Histone H2B	His2B	Drosophila teissieri (Fruit fly)	123	His2B
Q8I0Y4	reviewed	H4_OIKDI	Histone H4	H4.1; H4.2; H4.3; H4.4; H4.5	Oikopleura dioica (Tunicate)	103	H4.1; H4.2; H4.3; H4.4; H4.5
Q8I1N0	reviewed	H2B_DROYA	Histone H2B	His2B	Drosophila yakuba (Fruit fly)	123	His2B
Q8X132	reviewed	H2A_NEUCR	Histone H2A	hh2a hta-1 NCU02437	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	134	hh2a
Q9HDN1	reviewed	H3_MORAP	Histone H3	H3.1; H3.2	Mortierella alpina (Oleaginous fungus) (Mortierella renispora)	136	H3.1; H3.2
L7I1W3	reviewed	H2B_PYRO3	Histone H2B	HTB1 OOU_Y34scaffold00655g31	Pyricularia oryzae (strain Y34) (Rice blast fungus) (Magnaporthe oryzae)	137	HTB1
O22582	reviewed	H2B_GOSHI	Histone H2B	HIS2B	Gossypium hirsutum (Upland cotton) (Gossypium mexicanum)	147	HIS2B
P07041	reviewed	H3_NEUCR	Histone H3	hh3 B7K22.030 NCU01635	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	136	hh3
P09987	reviewed	H1_CHICK	Histone H1		Gallus gallus (Chicken)	218	
P0C952	reviewed	H2A_ASPNG	Histone H2A	httA hta1	Aspergillus niger	134	httA
P0CN98	reviewed	H2A_CRYNJ	Histone H2A	HTA1 CNB00550	Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) (Filobasidiella neoformans)	131	HTA1
P0CO03	reviewed	H2B_CRYNB	Histone H2B	HTB1 CNBB5140	Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) (Filobasidiella neoformans)	139	HTB1
P17271	reviewed	H2B_DROHY	Histone H2B	His2B	Drosophila hydei (Fruit fly)	123	His2B
P23753	reviewed	H3_EMENI	Histone H3	hhtA AN0733	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	136	hhtA
P23754	reviewed	H2B_EMENI	Histone H2B	htbA htb1 AN3469	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	140	htbA
P59782	reviewed	H2B_DROSI	Histone H2B	His2B; GD22305	Drosophila simulans (Fruit fly)	123	His2B; 
P61831	reviewed	H3_KLULA	Histone H3	HHT1 KLLA0E08591g; HHT2 KLLA0E17677g	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	136	HHT1; HHT2
P69070	reviewed	H2B_SALTR	Histone H2B		Salmo trutta (Brown trout)	124	
P82888	reviewed	H4_OLILU	Histone H4		Olisthodiscus luteus (Marine phytoflagellate)	103	
P84042	reviewed	H4_DROHY	Histone H4	His4 H4; His4r H4r	Drosophila hydei (Fruit fly)	103	His4; His4r
P84055	reviewed	H2A_DROYA	Histone H2A	His2A H2a; GE14578; GE15127	Drosophila yakuba (Fruit fly)	124	His2A; ; 
Q0D0E8	reviewed	H3_ASPTN	Histone H3	hht1 ATEG_00586	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	136	hht1
Q27442	reviewed	H2B_ANOGA	Histone H2B	AGAP012199; AGAP012201; AGAP012202; AGAP012710; AGAP012894	Anopheles gambiae (African malaria mosquito)	124	; ; ; ; 
Q2U5A8	reviewed	H2A_ASPOR	Histone H2A	hta1 AO090020000007	Aspergillus oryzae (strain ATCC 42149 / RIB 40) (Yellow koji mold)	133	hta1
Q4HTT1	reviewed	H2A_GIBZE	Histone H2A	HTA1 FGRRES_11627 FGSG_11627	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum)	134	HTA1
Q4PEF8	reviewed	H2B_USTMA	Histone H2B	HTB1 UMAG_01505	Ustilago maydis (strain 521 / FGSC 9021) (Corn smut fungus)	142	HTB1
Q5RCS7	reviewed	H4_PONAB	Histone H4		Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	103	
A6H6W9	reviewed	SDS3_BOVIN	Sin3 histone deacetylase corepressor complex component SDS3 (Suppressor of defective silencing 3 protein homolog)	SUDS3 SDS3	Bos taurus (Bovine)	328	SUDS3
Q0P585	reviewed	SMYD2_BOVIN	N-lysine methyltransferase SMYD2 (EC 2.1.1.-) (Histone methyltransferase SMYD2) (EC 2.1.1.354) (SET and MYND domain-containing protein 2)	SMYD2	Bos taurus (Bovine)	433	SMYD2
Q6DC04	reviewed	CARM1_DANRE	Histone-arginine methyltransferase CARM1 (EC 2.1.1.319) (Coactivator-associated arginine methyltransferase 1) (Protein arginine N-methyltransferase 4)	carm1 si:dkey-204f11.63 zgc:100805	Danio rerio (Zebrafish) (Brachydanio rerio)	588	carm1
Q8BIH0	reviewed	SP130_MOUSE	Histone deacetylase complex subunit SAP130 (130 kDa Sin3-associated polypeptide) (Sin3-associated polypeptide p130)	Sap130	Mus musculus (Mouse)	1057	Sap130
Q71UF4	reviewed	RBBP7_RAT	Histone-binding protein RBBP7 (Nucleosome-remodeling factor subunit RBAP46) (Retinoblastoma-binding protein 7) (RBBP-7)	Rbbp7	Rattus norvegicus (Rat)	425	Rbbp7
P41353	reviewed	H33_TETTS	Histone H3.3 (Minor histone H3 variant) (hv2)	HHT3 TTHERM_00016170	Tetrahymena thermophila (strain SB210)	136	HHT3
P70082	reviewed	H2AJ_CHICK	Histone H2A.J (H2a/j) (Histone H2A-IX)	H2A-IX	Gallus gallus (Chicken)	129	H2A-IX
Q5RGA4	reviewed	MYSM1_DANRE	Histone H2A deubiquitinase MYSM1 (2A-DUB) (EC 3.4.19.-) (Myb-like, SWIRM and MPN domain-containing protein 1)	mysm1 si:ch211-59d15.8	Danio rerio (Zebrafish) (Brachydanio rerio)	822	mysm1
A3KP59	reviewed	RIOX1_DANRE	Ribosomal oxygenase 1 (Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66) (EC 1.14.11.27, EC 1.14.11.79) (Histone lysine demethylase NO66)	riox1 no66 zgc:162967	Danio rerio (Zebrafish) (Brachydanio rerio)	544	riox1
Q3MHL3	reviewed	RBBP4_BOVIN	Histone-binding protein RBBP4 (Nucleosome-remodeling factor subunit RBAP48) (Retinoblastoma-binding protein 4) (RBBP-4)	RBBP4	Bos taurus (Bovine)	425	RBBP4
P02313	reviewed	HMGN2_BOVIN	Non-histone chromosomal protein HMG-17 (High mobility group nucleosome-binding domain-containing protein 2)	HMGN2 HMG17	Bos taurus (Bovine)	90	HMGN2
P18437	reviewed	HMGN2_RAT	Non-histone chromosomal protein HMG-17 (High mobility group nucleosome-binding domain-containing protein 2)	Hmgn2 Hmg-17 Hmg17	Rattus norvegicus (Rat)	90	Hmgn2
A2WKS5	reviewed	H2B8_ORYSI	Histone H2B.8	H2B.8 OsI_000418	Oryza sativa subsp. indica (Rice)	153	H2B.8
A3LXE6	reviewed	H2B2_PICST	Histone H2B.2	HTB2 PICST_73488	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	131	HTB2
A3LXE7	reviewed	H2A2_PICST	Histone H2A.2	HTA2 PICST_73490	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	131	HTA2
A5DG57	reviewed	H33_PICGU	Histone H3.3	HHT3 PGUG_02258	Meyerozyma guilliermondii (strain ATCC 6260 / CBS 566 / DSM 6381 / JCM 1539 / NBRC 10279 / NRRL Y-324) (Yeast) (Candida guilliermondii)	136	HHT3
A5DJJ2	reviewed	H2A2_PICGU	Histone H2A.2	HTA2 PGUG_03443	Meyerozyma guilliermondii (strain ATCC 6260 / CBS 566 / DSM 6381 / JCM 1539 / NBRC 10279 / NRRL Y-324) (Yeast) (Candida guilliermondii)	130	HTA2
P02252	reviewed	H14_RABIT	Histone H1.4	H1-4	Oryctolagus cuniculus (Rabbit)	219	H1-4
P02263	reviewed	H2A4_CHICK	Histone H2A-IV		Gallus gallus (Chicken)	129	
P02285	reviewed	H2B_MARGL	Histone H2B, sperm		Marthasterias glacialis (Spiny starfish)	121	
P08903	reviewed	H32_ENCAL	Histone H3.2		Encephalartos altensteinii (Altenstein's bread tree) (Eastern Cape giant cycad)	136	
P35062	reviewed	H2A3_CHICK	Histone H2A-III		Gallus gallus (Chicken)	129	
Q402E1	reviewed	H32_LILLO	Histone H3.2	YAH3	Lilium longiflorum (Trumpet lily)	136	YAH3
Q43261	reviewed	H2B3_MAIZE	Histone H2B.3		Zea mays (Maize)	153	
Q6CK60	reviewed	H2B1_KLULA	Histone H2B.1	HTB1 KLLA0F13310g	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	132	HTB1
Q6FM30	reviewed	H2B2_CANGA	Histone H2B.2	HTB2 CAGL0K11462g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	131	HTB2
Q757L4	reviewed	H2A2_EREGS	Histone H2A.2	HTA2 AEL003C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	131	HTA2
O48686	reviewed	SNL3_ARATH	Paired amphipathic helix protein Sin3-like 3 (Histone deacetylase complex subunit Sin3) (AtSin3) (Transcriptional corepressor Sin3)	SNL3 SIN3 At1g24190 F3I6.12	Arabidopsis thaliana (Mouse-ear cress)	1330	SNL3
A5DBG5	reviewed	H2B2_PICGU	Histone H2B.2	HTB2 PGUG_00620	Meyerozyma guilliermondii (strain ATCC 6260 / CBS 566 / DSM 6381 / JCM 1539 / NBRC 10279 / NRRL Y-324) (Yeast) (Candida guilliermondii)	129	HTB2
A5E094	reviewed	H33_LODEL	Histone H3.3	HHT3 LELG_03031	Lodderomyces elongisporus (strain ATCC 11503 / CBS 2605 / JCM 1781 / NBRC 1676 / NRRL YB-4239) (Yeast) (Saccharomyces elongisporus)	136	HHT3
P08287	reviewed	H11L_CHICK	Histone H1.11L		Gallus gallus (Chicken)	225	
P23750	reviewed	H41_EMENI	Histone H4.1	hhfA AN0734	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	103	hhfA
P35069	reviewed	H2B3_TIGCA	Histone H2B.3		Tigriopus californicus (Marine copepod)	123	
P48989	reviewed	H2B1_CANAL	Histone H2B.1	HTB1 CAALFM_C303900CA CaO19.14187 CaO19.6925	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	130	HTB1
P68427	reviewed	H32_PEA	Histone H3.2		Pisum sativum (Garden pea) (Lathyrus oleraceus)	136	
P68428	reviewed	H32_WHEAT	Histone H3.2		Triticum aestivum (Wheat)	136	
P69142	reviewed	H2AE_PSAMI	Histone H2A, embryonic		Psammechinus miliaris (Green sea urchin) (Echinus miliaris)	124	
Q4PB04	reviewed	H32_USTMA	Histone H3.2	HHT2 UMAG_02709	Ustilago maydis (strain 521 / FGSC 9021) (Corn smut fungus)	136	HHT2
Q59SU5	reviewed	H2A1_CANAL	Histone H2A.1	HTA1 CAALFM_C303910WA CaO19.14186 CaO19.6924	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	132	HTA1
Q59VP2	reviewed	H2A2_CANAL	Histone H2A.2	HTA2 CAALFM_C104170CA CaO19.1051 CaO19.8653	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	131	HTA2
Q6BMU4	reviewed	H33_DEBHA	Histone H3.3	HHT3 DEHA2F02574g	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	136	HHT3
Q6FM31	reviewed	H2A2_CANGA	Histone H2A.2	HTA2 CAGL0K11440g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	131	HTA2
Q873G4	reviewed	H2AZ_NEUCR	Histone H2A.Z	hH2Az htz1 B15B24.100 NCU05347	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	143	hH2Az
Q8J1F8	reviewed	H2B2_EREGS	Histone H2B.2	HTB2 AEL002W	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	127	HTB2
A2WKT1	reviewed	H2B6_ORYSI	Histone H2B.6	H2B.6 OsI_000424	Oryza sativa subsp. indica (Rice)	153	H2B.6
A2WKT4	reviewed	H2B5_ORYSI	Histone H2B.5	H2B.5 OsI_000427	Oryza sativa subsp. indica (Rice)	155	H2B.5
A3LZZ1	reviewed	HSB1_PICST	Histone H2B.1	HTB1 PICST_85793	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	131	HTB1
A5DJJ1	reviewed	H2B1_PICGU	Histone H2B.1	HTB1 PGUG_03442	Meyerozyma guilliermondii (strain ATCC 6260 / CBS 566 / DSM 6381 / JCM 1539 / NBRC 10279 / NRRL Y-324) (Yeast) (Candida guilliermondii)	129	HTB1
A5DXS8	reviewed	H2A2_LODEL	Histone H2A.2	HTA2 LELG_02165	Lodderomyces elongisporus (strain ATCC 11503 / CBS 2605 / JCM 1781 / NBRC 1676 / NRRL YB-4239) (Yeast) (Saccharomyces elongisporus)	129	HTA2
O49118	reviewed	H2B_CAPAN	Histone H2B (CaH2B)	HIS2B	Capsicum annuum (Capsicum pepper)	145	HIS2B
P02286	reviewed	H2B_ASTRU	Histone H2B, gonadal		Asterias rubens (Common European starfish) (Asterias vulgaris)	122	
P02302	reviewed	H3C_XENLA	Histone H3.3C	h3-5 h3f3c	Xenopus laevis (African clawed frog)	136	h3-5
P30755	reviewed	H2B1_MAIZE	Histone H2B.1		Zea mays (Maize)	151	
P30756	reviewed	H2B2_MAIZE	Histone H2B.2		Zea mays (Maize)	150	
P69151	reviewed	H42_TETPY	Histone H4, minor		Tetrahymena pyriformis	103	
Q59VP1	reviewed	H2B2_CANAL	Histone H2B.2	HTB2 CAALFM_C104180WA CaO19.1052 CaO19.8654	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	130	HTB2
Q6BKW8	reviewed	H2A1_DEBHA	Histone H2A.1	HTA1 DEHA2F18282g	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	130	HTA1
Q6FWM7	reviewed	H2A1_CANGA	Histone H2A.1	HTA1 CAGL0C04411g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	131	HTA1
Q6FWM8	reviewed	H2B1_CANGA	Histone H2B.1	HTB1 CAGL0C04389g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	129	HTB1
Q74ZL4	reviewed	H2A1_EREGS	Histone H2A.1	HTA1 AGR184W	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	131	HTA1
Q75CC6	reviewed	H2AZ_EREGS	Histone H2A.Z	HTZ1 ACL017C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	133	HTZ1
Q9Y7Y5	reviewed	RT109_SCHPO	Histone acetyltransferase rtt109 (EC 2.3.1.48)	rtt109 kat11 SPBC342.06c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	369	rtt109
A0A364LXP7	reviewed	RT109_ASPFL	Histone acetyltransferase rtt109 (EC 2.3.1.48)	rtt109 CA14_002973 G4B11_009108	Aspergillus flavus	564	rtt109
A2WKP5	reviewed	H2B4_ORYSI	Histone H2B.4	H2B.4 OsI_000388	Oryza sativa subsp. indica (Rice)	153	H2B.4
