Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
Q7MAK1	reviewed	EFTS_WOLSU	Elongation factor Ts (EF-Ts)	tsf WS0193	Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / LMG 7466 / NCTC 11488 / FDC 602W) (Vibrio succinogenes)	355	tsf
Q7NEF2	reviewed	EFG_GLOVI	Elongation factor G (EF-G)	fusA glr3927	Gloeobacter violaceus (strain ATCC 29082 / PCC 7421)	707	fusA
Q7TUA9	reviewed	EFTS_PROMP	Elongation factor Ts (EF-Ts)	tsf PMM0754	Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4)	218	tsf
Q7VRE5	reviewed	EFTS_BLOFL	Elongation factor Ts (EF-Ts)	tsf Bfl272	Blochmannia floridanus	269	tsf
Q7VTD5	reviewed	EFG_BORPE	Elongation factor G (EF-G)	fusA BP3610	Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251)	700	fusA
Q7WLA9	reviewed	EFP_BORBR	Elongation factor P (EF-P)	efp BB1840	Bordetella bronchiseptica (strain ATCC BAA-588 / NCTC 13252 / RB50) (Alcaligenes bronchisepticus)	185	efp
Q87KX9	reviewed	EFP_VIBPA	Elongation factor P (EF-P)	efp VP2845	Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633)	188	efp
Q89M07	reviewed	EFP_BRADU	Elongation factor P (EF-P)	efp bll4386	Bradyrhizobium diazoefficiens (strain JCM 10833 / BCRC 13528 / IAM 13628 / NBRC 14792 / USDA 110)	188	efp
Q8D2G3	reviewed	EFTS_WIGBR	Elongation factor Ts (EF-Ts)	tsf WIGBR3910	Wigglesworthia glossinidia brevipalpis	270	tsf
Q8D3H2	reviewed	EFG_WIGBR	Elongation factor G (EF-G)	fusA WIGBR0290	Wigglesworthia glossinidia brevipalpis	705	fusA
Q8E645	reviewed	EFTU_STRA3	Elongation factor Tu (EF-Tu)	tuf gbs0782	Streptococcus agalactiae serotype III (strain NEM316)	398	tuf
Q8FS84	reviewed	EFTU_COREF	Elongation factor Tu (EF-Tu)	tuf CE0517	Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189 / NBRC 100395)	396	tuf
Q8G818	reviewed	EFP_BIFLO	Elongation factor P (EF-P)	efp BL0065	Bifidobacterium longum (strain NCC 2705)	188	efp
Q8KBK7	reviewed	EFTS_CHLTE	Elongation factor Ts (EF-Ts)	tsf CT1780	Chlorobaculum tepidum (strain ATCC 49652 / DSM 12025 / NBRC 103806 / TLS) (Chlorobium tepidum)	288	tsf
Q8R5X5	reviewed	EFP_FUSNN	Elongation factor P (EF-P)	efp FN0720	Fusobacterium nucleatum subsp. nucleatum (strain ATCC 25586 / DSM 15643 / BCRC 10681 / CIP 101130 / JCM 8532 / KCTC 2640 / LMG 13131 / VPI 4355)	187	efp
Q8R602	reviewed	EFG_FUSNN	Elongation factor G (EF-G)	fusA FN1556	Fusobacterium nucleatum subsp. nucleatum (strain ATCC 25586 / DSM 15643 / BCRC 10681 / CIP 101130 / JCM 8532 / KCTC 2640 / LMG 13131 / VPI 4355)	693	fusA
Q8RA22	reviewed	EFTS_CALS4	Elongation factor Ts (EF-Ts)	tsf TTE1408	Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4) (Thermoanaerobacter tengcongensis)	200	tsf
Q8XJC5	reviewed	EFP_CLOPE	Elongation factor P (EF-P)	efp CPE1835	Clostridium perfringens (strain 13 / Type A)	185	efp
Q8YMY3	reviewed	EFTS_NOSS1	Elongation factor Ts (EF-Ts)	tsf all4791	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	313	tsf
Q92J93	reviewed	EFG_RICCN	Elongation factor G (EF-G)	fusA RC0174	Rickettsia conorii (strain ATCC VR-613 / Malish 7)	699	fusA
Q92JF4	reviewed	EFTS_RICCN	Elongation factor Ts (EF-Ts)	tsf RC0113	Rickettsia conorii (strain ATCC VR-613 / Malish 7)	309	tsf
Q9PPX5	reviewed	EFTS_UREPA	Elongation factor Ts (EF-Ts)	tsf UU514	Ureaplasma parvum serovar 3 (strain ATCC 700970)	291	tsf
A0ALY8	reviewed	EFTU_LISW6	Elongation factor Tu (EF-Tu)	tuf lwe2602	Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8)	395	tuf
A1KRH0	reviewed	EFG_NEIMF	Elongation factor G (EF-G)	fusA NMC0127	Neisseria meningitidis serogroup C / serotype 2a (strain ATCC 700532 / DSM 15464 / FAM18)	701	fusA
A1KTK6	reviewed	EFP_NEIMF	Elongation factor P (EF-P)	efp NMC0915	Neisseria meningitidis serogroup C / serotype 2a (strain ATCC 700532 / DSM 15464 / FAM18)	186	efp
A2RCI2	reviewed	EFG_STRPG	Elongation factor G (EF-G)	fusA SpyM50211	Streptococcus pyogenes serotype M5 (strain Manfredo)	692	fusA
A2RCS2	reviewed	EFP_STRPG	Elongation factor P (EF-P)	efp SpyM50303	Streptococcus pyogenes serotype M5 (strain Manfredo)	185	efp
A4G4S2	reviewed	EFTS_HERAR	Elongation factor Ts (EF-Ts)	tsf HEAR1336	Herminiimonas arsenicoxydans	293	tsf
A4G9U1	reviewed	EFG_HERAR	Elongation factor G (EF-G)	fusA HEAR3169	Herminiimonas arsenicoxydans	702	fusA
A4YTY9	reviewed	EFP_BRASO	Elongation factor P (EF-P)	efp BRADO3586	Bradyrhizobium sp. (strain ORS 278)	188	efp
A5IY97	reviewed	EFP_MYCAP	Elongation factor P (EF-P)	efp MAG3080	Mycoplasmopsis agalactiae (strain NCTC 10123 / CIP 59.7 / PG2) (Mycoplasma agalactiae)	187	efp
A6GWU1	reviewed	EFTS_FLAPJ	Elongation factor Ts (EF-Ts)	tsf FP0453	Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 / JIP02/86)	274	tsf
A6GY96	reviewed	EFP_FLAPJ	Elongation factor P (EF-P)	efp FP0975	Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 / JIP02/86)	187	efp
A6GYU7	reviewed	EFTU_FLAPJ	Elongation factor Tu (EF-Tu)	tuf FP1184	Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 / JIP02/86)	395	tuf
A9INV9	reviewed	EFTS_BORPD	Elongation factor Ts (EF-Ts)	tsf Bpet2534	Bordetella petrii (strain ATCC BAA-461 / DSM 12804 / CCUG 43448)	292	tsf
B0RB36	reviewed	EFTU_CLAMS	Elongation factor Tu (EF-Tu)	tuf CMS0280	Clavibacter michiganensis subsp. sepedonicus (strain ATCC 33113 / DSM 20744 / JCM 9667 / LMG 2889 / C-1) (Corynebacterium sepedonicum)	397	tuf
B2FMF6	reviewed	EFP_STRMK	Elongation factor P (EF-P)	efp Smlt3316	Stenotrophomonas maltophilia (strain K279a)	188	efp
B2RZI7	reviewed	EFTS_BORHD	Elongation factor Ts (EF-Ts)	tsf BH0122	Borrelia hermsii (strain HS1 / DAH)	278	tsf
B2RZS4	reviewed	EFP_BORHD	Elongation factor P (EF-P)	efp BH0214	Borrelia hermsii (strain HS1 / DAH)	192	efp
B3CLX0	reviewed	EFP_WOLPP	Elongation factor P (EF-P)	efp WP0780	Wolbachia pipientis subsp. Culex pipiens (strain wPip)	188	efp
B4F2D2	reviewed	EFTS_PROMH	Elongation factor Ts (EF-Ts)	tsf PMI2284	Proteus mirabilis (strain HI4320)	283	tsf
B5BGZ2	reviewed	EFG_SALPK	Elongation factor G (EF-G)	fusA SSPA3091	Salmonella paratyphi A (strain AKU_12601)	704	fusA
B5BKF8	reviewed	EFP_SALPK	Elongation factor P (EF-P)	efp SSPA3855	Salmonella paratyphi A (strain AKU_12601)	188	efp
B8ZQA5	reviewed	EFTS_STRPJ	Elongation factor Ts (EF-Ts)	tsf SPN23F22470	Streptococcus pneumoniae (strain ATCC 700669 / Spain 23F-1)	346	tsf
B8ZRV3	reviewed	EFTS_MYCLB	Elongation factor Ts (EF-Ts)	tsf MLBr01597	Mycobacterium leprae (strain Br4923)	276	tsf
B8ZSC2	reviewed	EFG_MYCLB	Elongation factor G (EF-G)	fusA MLBr01878	Mycobacterium leprae (strain Br4923)	701	fusA
B9DVJ6	reviewed	EFP_STRU0	Elongation factor P (EF-P)	efp SUB1548	Streptococcus uberis (strain ATCC BAA-854 / 0140J)	185	efp
B9DVS2	reviewed	EFG_STRU0	Elongation factor G (EF-G)	fusA SUB1631	Streptococcus uberis (strain ATCC BAA-854 / 0140J)	692	fusA
P09953	reviewed	EFTU_MICLU	Elongation factor Tu (EF-Tu)	tuf tufA	Micrococcus luteus (Micrococcus lysodeikticus)	396	tuf
P0A6N5	reviewed	EFP_ECOL6	Elongation factor P (EF-P)	efp c5232	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	188	efp
P0DA89	reviewed	EFTS_STRPQ	Elongation factor Ts (EF-Ts)	tsf SPs1780	Streptococcus pyogenes serotype M3 (strain SSI-1)	346	tsf
P33165	reviewed	EFTU_BACFR	Elongation factor Tu (EF-Tu)	tuf BF4199	Bacteroides fragilis (strain YCH46)	394	tuf
P42482	reviewed	EFTU_WOLSU	Elongation factor Tu (EF-Tu)	tuf WS0460	Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / LMG 7466 / NCTC 11488 / FDC 602W) (Vibrio succinogenes)	399	tuf
P46211	reviewed	EFG_AQUPY	Elongation factor G (EF-G)	fusA fus	Aquifex pyrophilus	699	fusA
P50064	reviewed	EFTU_GLOVI	Elongation factor Tu (EF-Tu)	tufA glr3928	Gloeobacter violaceus (strain ATCC 29082 / PCC 7421)	409	tufA
P57133	reviewed	EFP_BUCAI	Elongation factor P (EF-P)	efp BU020	Buchnera aphidicola subsp. Acyrthosiphon pisum (strain APS) (Acyrthosiphon pisum symbiotic bacterium)	189	efp
P61338	reviewed	EFTS_RHOPA	Elongation factor Ts (EF-Ts)	tsf RPA2921	Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009)	308	tsf
P64039	reviewed	EFP_STAAW	Elongation factor P (EF-P)	efp MW1481	Staphylococcus aureus (strain MW2)	185	efp
P64055	reviewed	EFTS_STRA3	Elongation factor Ts (EF-Ts)	tsf gbs1872	Streptococcus agalactiae serotype III (strain NEM316)	346	tsf
P9WNM6	reviewed	EFG_MYCTO	Elongation factor G (EF-G)	fusA MT0712	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	701	fusA
Q14JC2	reviewed	EFG_FRAT1	Elongation factor G (EF-G)	fusA FTF0323	Francisella tularensis subsp. tularensis (strain FSC 198)	704	fusA
Q14JL2	reviewed	EFP_FRAT1	Elongation factor P (EF-P)	efp FTF0229c	Francisella tularensis subsp. tularensis (strain FSC 198)	189	efp
Q250N4	reviewed	EFTU_DESHY	Elongation factor Tu (EF-Tu)	tuf DSY0469	Desulfitobacterium hafniense (strain Y51)	400	tuf
Q252Q6	reviewed	EFTS_CHLFF	Elongation factor Ts (EF-Ts)	tsf CF0960	Chlamydia felis (strain Fe/C-56) (Chlamydophila felis)	282	tsf
Q2NW91	reviewed	EFP_SODGM	Elongation factor P (EF-P)	efp SG0309	Sodalis glossinidius (strain morsitans)	188	efp
Q2NZY2	reviewed	EFG_XANOM	Elongation factor G (EF-G)	fusA XOO3390	Xanthomonas oryzae pv. oryzae (strain MAFF 311018)	705	fusA
Q2P4A6	reviewed	EFTS_XANOM	Elongation factor Ts (EF-Ts)	tsf XOO1866	Xanthomonas oryzae pv. oryzae (strain MAFF 311018)	292	tsf
Q2W7T6	reviewed	EFP_MAGSA	Elongation factor P (EF-P)	efp amb1285	Magnetospirillum magneticum (strain AMB-1 / ATCC 700264)	188	efp
Q2YSB3	reviewed	EFTU_STAAB	Elongation factor Tu (EF-Tu)	tuf SAB0499	Staphylococcus aureus (strain bovine RF122 / ET3-1)	394	tuf
Q3BWY7	reviewed	EFG_XANC5	Elongation factor G (EF-G)	fusA XCV0995	Xanthomonas campestris pv. vesicatoria (strain 85-10)	705	fusA
Q3ZZM6	reviewed	EFG_DEHMC	Elongation factor G (EF-G)	fusA cbdbA437	Dehalococcoides mccartyi (strain CBDB1)	693	fusA
Q49V58	reviewed	EFTU_STAS1	Elongation factor Tu (EF-Tu)	tuf SSP2207	Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41)	395	tuf
Q49X42	reviewed	EFTS_STAS1	Elongation factor Ts (EF-Ts)	tsf SSP1511	Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41)	292	tsf
Q4L3K9	reviewed	EFTU_STAHJ	Elongation factor Tu (EF-Tu)	tuf SH2459	Staphylococcus haemolyticus (strain JCSC1435)	394	tuf
Q4QNL2	reviewed	EFP_HAEI8	Elongation factor P (EF-P)	efp NTHI0446	Haemophilus influenzae (strain 86-028NP)	188	efp
Q55119	reviewed	EFP_SYNY3	Elongation factor P (EF-P)	efp slr0434	Synechocystis sp. (strain PCC 6803 / Kazusa)	187	efp
Q5FUP6	reviewed	EFG_GLUOX	Elongation factor G (EF-G)	fusA GOX0105	Gluconobacter oxydans (strain 621H) (Gluconobacter suboxydans)	700	fusA
Q5HGH4	reviewed	EFTS_STAAC	Elongation factor Ts (EF-Ts)	tsf SACOL1276	Staphylococcus aureus (strain COL)	293	tsf
Q5HIC8	reviewed	EFG_STAAC	Elongation factor G (EF-G)	fusA SACOL0593	Staphylococcus aureus (strain COL)	693	fusA
Q5L3Z9	reviewed	EFTU_GEOKA	Elongation factor Tu (EF-Tu)	tuf GK0104	Geobacillus kaustophilus (strain HTA426)	395	tuf
Q5L890	reviewed	EFTU_BACFN	Elongation factor Tu (EF-Tu)	tuf BF4022	Bacteroides fragilis (strain ATCC 25285 / DSM 2151 / CCUG 4856 / JCM 11019 / NCTC 9343 / Onslow)	394	tuf
Q5LMR4	reviewed	EFG_RUEPO	Elongation factor G (EF-G)	fusA SPO3499	Ruegeria pomeroyi (strain ATCC 700808 / DSM 15171 / DSS-3) (Silicibacter pomeroyi)	705	fusA
Q5LU15	reviewed	EFP_RUEPO	Elongation factor P (EF-P)	efp SPO1244	Ruegeria pomeroyi (strain ATCC 700808 / DSM 15171 / DSS-3) (Silicibacter pomeroyi)	187	efp
Q5M101	reviewed	EFTU_STRT1	Elongation factor Tu (EF-Tu)	tuf str0487	Streptococcus thermophilus (strain CNRZ 1066)	398	tuf
Q5M2M6	reviewed	EFG_STRT2	Elongation factor G (EF-G)	fusA stu1789	Streptococcus thermophilus (strain ATCC BAA-250 / LMG 18311)	693	fusA
Q5WFS9	reviewed	EFTS_SHOC1	Elongation factor Ts (EF-Ts)	tsf ABC2241	Shouchella clausii (strain KSM-K16) (Alkalihalobacillus clausii)	294	tsf
Q5WVY8	reviewed	EFTS_LEGPL	Elongation factor Ts (EF-Ts)	tsf lpl1672	Legionella pneumophila (strain Lens)	292	tsf
Q5ZYP6	reviewed	EFG_LEGPH	Elongation factor G (EF-G)	fusA lpg0326	Legionella pneumophila subsp. pneumophila (strain Philadelphia 1 / ATCC 33152 / DSM 7513)	694	fusA
Q600B6	reviewed	EFTU_MESH2	Elongation factor Tu (EF-Tu)	tuf mhp540	Mesomycoplasma hyopneumoniae (strain 232) (Mycoplasma hyopneumoniae)	402	tuf
Q65V95	reviewed	EFP_MANSM	Elongation factor P (EF-P)	efp MS0508	Mannheimia succiniciproducens (strain MBEL55E)	192	efp
Q661E5	reviewed	EFTU_BORGP	Elongation factor Tu (EF-Tu)	tuf BG0487	Borrelia garinii subsp. bavariensis (strain ATCC BAA-2496 / DSM 23469 / PBi) (Borrelia bavariensis)	394	tuf
Q66FD2	reviewed	EFP_YERPS	Elongation factor P (EF-P)	efp YPTB0408	Yersinia pseudotuberculosis serotype I (strain IP32953)	188	efp
Q6AP40	reviewed	EFTS_DESPS	Elongation factor Ts (EF-Ts)	tsf DP1155	Desulfotalea psychrophila (strain LSv54 / DSM 12343)	196	tsf
Q6FA54	reviewed	EFTS_ACIAD	Elongation factor Ts (EF-Ts)	tsf ACIAD2268	Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1)	291	tsf
Q6FDS6	reviewed	EFG_ACIAD	Elongation factor G (EF-G)	fusA ACIAD0884	Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1)	712	fusA
Q6FYN9	reviewed	EFP_BARQU	Elongation factor P (EF-P)	efp BQ11940	Bartonella quintana (strain Toulouse) (Rochalimaea quintana)	190	efp
Q6LM11	reviewed	EFP_PHOPR	Elongation factor P (EF-P)	efp PBPRA3382	Photobacterium profundum (strain SS9)	188	efp
Q6LN25	reviewed	EFTS_PHOPR	Elongation factor Ts (EF-Ts)	tsf PBPRA2967	Photobacterium profundum (strain SS9)	284	tsf
Q6NJD6	reviewed	EFG_CORDI	Elongation factor G (EF-G)	fusA DIP0469	Corynebacterium diphtheriae (strain ATCC 700971 / NCTC 13129 / Biotype gravis)	704	fusA
Q7MA53	reviewed	EFG_WOLSU	Elongation factor G (EF-G)	fusA WS0470	Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / LMG 7466 / NCTC 11488 / FDC 602W) (Vibrio succinogenes)	693	fusA
Q7MIG1	reviewed	EFTS_VIBVY	Elongation factor Ts (EF-Ts)	tsf VV2556	Vibrio vulnificus (strain YJ016)	280	tsf
Q7MZX9	reviewed	EFP_PHOLL	Elongation factor P (EF-P)	efp plu4130	Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) (Photorhabdus luminescens subsp. laumondii)	188	efp
Q7N9B2	reviewed	EFG_PHOLL	Elongation factor G (EF-G)	fusA plu0431	Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) (Photorhabdus luminescens subsp. laumondii)	702	fusA
Q7UA67	reviewed	EFP_PARMW	Elongation factor P (EF-P)	efp SYNW0033	Parasynechococcus marenigrum (strain WH8102)	187	efp
Q7URV2	reviewed	EFG_RHOBA	Elongation factor G (EF-G)	fusA RB5434	Rhodopirellula baltica (strain DSM 10527 / NCIMB 13988 / SH1)	695	fusA
Q7UZY7	reviewed	EFTU_PROMP	Elongation factor Tu (EF-Tu)	tuf PMM1508	Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4)	399	tuf
Q7WA59	reviewed	EFTS_BORPA	Elongation factor Ts (EF-Ts)	tsf BPP1528	Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253)	292	tsf
Q7WJ93	reviewed	EFTS_BORBR	Elongation factor Ts (EF-Ts)	tsf BB2606	Bordetella bronchiseptica (strain ATCC BAA-588 / NCTC 13252 / RB50) (Alcaligenes bronchisepticus)	292	tsf
Q82T70	reviewed	EFG_NITEU	Elongation factor G (EF-G)	fusA NE2053	Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298)	696	fusA
Q83NA0	reviewed	EFG_TROW8	Elongation factor G (EF-G)	fusA TW694	Tropheryma whipplei (strain TW08/27) (Whipple's bacillus)	701	fusA
Q83NN3	reviewed	EFTS_TROW8	Elongation factor Ts (EF-Ts)	tsf TW319	Tropheryma whipplei (strain TW08/27) (Whipple's bacillus)	273	tsf
Q87MD9	reviewed	EFTS_VIBPA	Elongation factor Ts (EF-Ts)	tsf VP2317	Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633)	281	tsf
Q8DIA3	reviewed	EFTS_THEVB	Elongation factor Ts (EF-Ts)	tsf tll1687	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	297	tsf
Q8EQ28	reviewed	EFP_OCEIH	Elongation factor P (EF-P)	efp OB1895	Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831)	185	efp
Q8EQV2	reviewed	EFTS_OCEIH	Elongation factor Ts (EF-Ts)	tsf OB1587	Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831)	294	tsf
Q8G5B6	reviewed	EFG_BIFLO	Elongation factor G (EF-G)	fusA BL1098	Bifidobacterium longum (strain NCC 2705)	707	fusA
Q8KT95	reviewed	EFTU_RICTY	Elongation factor Tu (EF-Tu)	tuf RT0653	Rickettsia typhi (strain ATCC VR-144 / Wilmington)	394	tuf
Q8PAV3	reviewed	EFTS_XANCP	Elongation factor Ts (EF-Ts)	tsf XCC1374	Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25)	292	tsf
Q8ZZC1	reviewed	EF2_PYRAE	Elongation factor 2 (EF-2)	fusA PAE0332	Pyrobaculum aerophilum (strain ATCC 51768 / DSM 7523 / JCM 9630 / CIP 104966 / NBRC 100827 / IM2)	740	fusA
Q9JX07	reviewed	EFG_NEIMA	Elongation factor G (EF-G)	fusA NMA0135	Neisseria meningitidis serogroup A / serotype 4A (strain DSM 15465 / Z2491)	701	fusA
Q9K951	reviewed	EFP_HALH5	Elongation factor P (EF-P)	efp BH2799	Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans)	185	efp
Q9KA64	reviewed	EFTS_HALH5	Elongation factor Ts (EF-Ts)	tsf BH2426	Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans)	293	tsf
Q9PI16	reviewed	EFG_CAMJE	Elongation factor G (EF-G)	fusA Cj0493	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	691	fusA
Q9XCM5	reviewed	EFTS_BARQU	Elongation factor Ts (EF-Ts)	tsf BQ07000	Bartonella quintana (strain Toulouse) (Rochalimaea quintana)	307	tsf
Q9ZE60	reviewed	EFTS_RICPR	Elongation factor Ts (EF-Ts)	tsf RP087	Rickettsia prowazekii (strain Madrid E)	309	tsf
Q9ZEU4	reviewed	EFG_APPPP	Elongation factor G (EF-G)	fusA fus	Apple proliferation phytoplasma	688	fusA
A0AIF6	reviewed	EFP_LISW6	Elongation factor P (EF-P)	efp lwe1370	Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8)	185	efp
A0ALY9	reviewed	EFG_LISW6	Elongation factor G (EF-G)	fusA lwe2603	Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8)	695	fusA
A1KB30	reviewed	EFG_AZOSB	Elongation factor G (EF-G)	fusA azo3420	Azoarcus sp. (strain BH72)	698	fusA
A5IYA9	reviewed	EFTU_MYCAP	Elongation factor Tu (EF-Tu)	tuf MAG3200	Mycoplasmopsis agalactiae (strain NCTC 10123 / CIP 59.7 / PG2) (Mycoplasma agalactiae)	396	tuf
A5IZ33	reviewed	EFG_MYCAP	Elongation factor G (EF-G)	fusA MAG5920	Mycoplasmopsis agalactiae (strain NCTC 10123 / CIP 59.7 / PG2) (Mycoplasma agalactiae)	697	fusA
B0B8Q5	reviewed	EFTS_CHLT2	Elongation factor Ts (EF-Ts)	tsf CTL0048	Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B)	282	tsf
B0VBD8	reviewed	EFTS_ACIBY	Elongation factor Ts (EF-Ts)	tsf ABAYE1154	Acinetobacter baumannii (strain AYE)	291	tsf
B2FQ42	reviewed	EFG_STRMK	Elongation factor G (EF-G)	fusA Smlt0903	Stenotrophomonas maltophilia (strain K279a)	713	fusA
B3CNH0	reviewed	EFTS_WOLPP	Elongation factor Ts (EF-Ts)	tsf WP1244	Wolbachia pipientis subsp. Culex pipiens (strain wPip)	281	tsf
B4EXC9	reviewed	EFP_PROMH	Elongation factor P (EF-P)	efp PMI2530	Proteus mirabilis (strain HI4320)	188	efp
B5RHF5	reviewed	EFTS_SALG2	Elongation factor Ts (EF-Ts)	tsf SG0221	Salmonella gallinarum (strain 287/91 / NCTC 13346)	283	tsf
B8ZUK6	reviewed	EFP_MYCLB	Elongation factor P (EF-P)	efp MLBr00522	Mycobacterium leprae (strain Br4923)	187	efp
B9DRL9	reviewed	EFTU_STRU0	Elongation factor Tu (EF-Tu)	tuf SUB0604	Streptococcus uberis (strain ATCC BAA-854 / 0140J)	398	tuf
O82851	reviewed	EFTS_PSEAE	Elongation factor Ts (EF-Ts)	tsf PA3655	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	289	tsf
O93640	reviewed	EF2_METTE	Elongation factor 2 (EF-2)	fusA fus	Methanosarcina thermophila	730	fusA
P09952	reviewed	EFG_MICLU	Elongation factor G (EF-G)	fusA fus	Micrococcus luteus (Micrococcus lysodeikticus)	701	fusA
P0A6P2	reviewed	EFTS_ECOL6	Elongation factor Ts (EF-Ts)	tsf c0206	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	283	tsf
P13550	reviewed	EFG_ARTPT	Elongation factor G (EF-G)	fusA fus	Arthrospira platensis (Spirulina platensis)	697	fusA
P41084	reviewed	EFG_RICPR	Elongation factor G (EF-G)	fusA RP132	Rickettsia prowazekii (strain Madrid E)	699	fusA
P42479	reviewed	EFTU_STIAU	Elongation factor Tu (EF-Tu)	tuf tufB	Stigmatella aurantiaca	396	tuf
P47246	reviewed	EFTS_MYCGE	Elongation factor Ts (EF-Ts)	tsf MG433	Mycoplasma genitalium (strain ATCC 33530 / DSM 19775 / NCTC 10195 / G37) (Mycoplasmoides genitalium)	298	tsf
P47272	reviewed	EFP_MYCGE	Elongation factor P (EF-P)	efp MG026	Mycoplasma genitalium (strain ATCC 33530 / DSM 19775 / NCTC 10195 / G37) (Mycoplasmoides genitalium)	190	efp
P48865	reviewed	EFTU_RICPR	Elongation factor Tu (EF-Tu)	tuf RP661	Rickettsia prowazekii (strain Madrid E)	394	tuf
P50068	reviewed	EFTU_UREPA	Elongation factor Tu (EF-Tu)	tuf UU522	Ureaplasma parvum serovar 3 (strain ATCC 700970)	394	tuf
P57593	reviewed	EFG_BUCAI	Elongation factor G (EF-G)	fusA BU527	Buchnera aphidicola subsp. Acyrthosiphon pisum (strain APS) (Acyrthosiphon pisum symbiotic bacterium)	702	fusA
P57811	reviewed	EFP_PASMU	Elongation factor P (EF-P)	efp PM0100	Pasteurella multocida (strain Pm70)	188	efp
P57983	reviewed	EFTS_PASMU	Elongation factor Ts (EF-Ts)	tsf PM1985	Pasteurella multocida (strain Pm70)	282	tsf
P61878	reviewed	EF2_PYRWO	Elongation factor 2 (EF-2)	fusA fus	Pyrococcus woesei	732	fusA
P64032	reviewed	EFP_LISMO	Elongation factor P (EF-P)	efp lmo1355	Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e)	185	efp
P64048	reviewed	EFTS_BRUME	Elongation factor Ts (EF-Ts)	tsf BMEI0824	Brucella melitensis biotype 1 (strain 16M / ATCC 23456 / NCTC 10094)	305	tsf
P64054	reviewed	EFTS_STAAM	Elongation factor Ts (EF-Ts)	tsf SAV1257	Staphylococcus aureus (strain Mu50 / ATCC 700699)	293	tsf
P72230	reviewed	EFG_PLARO	Elongation factor G (EF-G)	fusA fus	Planobispora rosea	128	fusA
P74070	reviewed	EFTS_SYNY3	Elongation factor Ts (EF-Ts)	tsf sll1261	Synechocystis sp. (strain PCC 6803 / Kazusa)	218	tsf
