Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
A1SWR4	reviewed	PROQ_PSYIN	RNA chaperone ProQ	proQ Ping_2188	Psychromonas ingrahamii (strain DSM 17664 / CCUG 51855 / 37)	207	proQ
A4WBJ0	reviewed	PROQ_ENT38	RNA chaperone ProQ	proQ Ent638_2401	Enterobacter sp. (strain 638)	227	proQ
A5E4Y7	reviewed	RT106_LODEL	Histone chaperone RTT106	RTT106 LELG_04676	Lodderomyces elongisporus (strain ATCC 11503 / CBS 2605 / JCM 1781 / NBRC 1676 / NRRL YB-4239) (Yeast) (Saccharomyces elongisporus)	492	RTT106
A5F827	reviewed	PROQ_VIBC3	RNA chaperone ProQ	proQ VC0395_A1105 VC395_1617	Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395)	208	proQ
A6QK48	reviewed	COPZ_STAAE	Copper chaperone CopZ	copZ NWMN_2458	Staphylococcus aureus (strain Newman)	68	copZ
A6VMS2	reviewed	TORD_ACTSZ	Chaperone protein TorD	torD Asuc_0899	Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 / 130Z)	193	torD
A7ZYU9	reviewed	TORD_ECOHS	Chaperone protein TorD	torD EcHS_A1109	Escherichia coli O9:H4 (strain HS)	199	torD
A9MJV6	reviewed	TORD_SALAR	Chaperone protein TorD	torD SARI_03823	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)	210	torD
B1IV99	reviewed	TORD_ECOLC	Chaperone protein TorD	torD EcolC_2597	Escherichia coli (strain ATCC 8739 / DSM 1576 / NBRC 3972 / NCIMB 8545 / WDCM 00012 / Crooks)	199	torD
B1J0Q7	reviewed	PROQ_ECOLC	RNA chaperone ProQ	proQ EcolC_1801	Escherichia coli (strain ATCC 8739 / DSM 1576 / NBRC 3972 / NCIMB 8545 / WDCM 00012 / Crooks)	232	proQ
B1XH99	reviewed	PROQ_ECODH	RNA chaperone ProQ	proQ ECDH10B_1970	Escherichia coli (strain K12 / DH10B)	232	proQ
B2VJ55	reviewed	PROQ_ERWT9	RNA chaperone ProQ	proQ ETA_15150	Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB 4357 / Et1/99)	230	proQ
B3GZ49	reviewed	TORD_ACTP7	Chaperone protein TorD	torD APP7_1883	Actinobacillus pleuropneumoniae serotype 7 (strain AP76)	199	torD
B4RZ39	reviewed	PROQ_ALTMD	RNA chaperone ProQ	proQ MADE_1010130	Alteromonas mediterranea (strain DSM 17117 / CIP 110805 / LMG 28347 / Deep ecotype)	222	proQ
B4TA73	reviewed	TORD_SALHS	Chaperone protein TorD	torD SeHA_C4153	Salmonella heidelberg (strain SL476)	210	torD
B4TKH6	reviewed	PROQ_SALHS	RNA chaperone ProQ	proQ SeHA_C2047	Salmonella heidelberg (strain SL476)	228	proQ
B5XQ39	reviewed	PROQ_KLEP3	RNA chaperone ProQ	proQ KPK_1943	Klebsiella pneumoniae (strain 342)	225	proQ
B6EH87	reviewed	TORD_ALISL	Chaperone protein TorD	torD VSAL_I1984	Aliivibrio salmonicida (strain LFI1238) (Vibrio salmonicida (strain LFI1238))	215	torD
B6ELC5	reviewed	PROQ_ALISL	RNA chaperone ProQ	proQ VSAL_I1543	Aliivibrio salmonicida (strain LFI1238) (Vibrio salmonicida (strain LFI1238))	210	proQ
B7LFA7	reviewed	TORD_ECO55	Chaperone protein TorD	torD EC55989_1108	Escherichia coli (strain 55989 / EAEC)	199	torD
B7MBN8	reviewed	PROQ_ECO45	RNA chaperone ProQ	proQ ECS88_1884	Escherichia coli O45:K1 (strain S88 / ExPEC)	232	proQ
B7MPT0	reviewed	TORD_ECO81	Chaperone protein TorD	torD ECED1_1075	Escherichia coli O81 (strain ED1a)	199	torD
B7NBH9	reviewed	PROQ_ECOLU	RNA chaperone ProQ	proQ ECUMN_2125	Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC)	232	proQ
B7NLC7	reviewed	TORD_ECO7I	Chaperone protein TorD	torD ECIAI39_2156	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	199	torD
C4ZZI8	reviewed	PROQ_ECOBW	RNA chaperone ProQ	proQ BWG_1645	Escherichia coli (strain K12 / MC4100 / BW2952)	232	proQ
P0AEU9	reviewed	SKP_ECO57	Chaperone protein Skp	skp hlpA Z0190 ECs0180	Escherichia coli O157:H7	161	skp
P33387	reviewed	SEFB_SALEN	Chaperone protein SefB	sefB	Salmonella enteritidis	246	sefB
P42183	reviewed	PRSD_ECOLX	Chaperone protein PrsD	prsD	Escherichia coli	115	prsD
P44286	reviewed	PROQ_HAEIN	RNA chaperone ProQ	proQ HI_1669/HI_1670	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	197	proQ
P46004	reviewed	AGGD_ECOLX	Chaperone protein AggD	aggD	Escherichia coli	252	aggD
P58364	reviewed	TORD_ECO57	Chaperone protein TorD	torD Z1416 ECs1153	Escherichia coli O157:H7	199	torD
P59590	reviewed	FIMC_ECOL6	Chaperone protein FimC	fimC c5395	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	241	fimC
P60318	reviewed	PROQ_SALTI	RNA chaperone ProQ	proQ STY4489 t1032	Salmonella typhi	228	proQ
P62609	reviewed	FOCC_ECOLX	Chaperone protein FocC	focC	Escherichia coli	227	focC
Q05433	reviewed	CLPE_ECOLX	Chaperone protein ClpE	clpE	Escherichia coli	263	clpE
Q081J0	reviewed	PROQ_SHEFN	RNA chaperone ProQ	proQ Sfri_2229	Shewanella frigidimarina (strain NCIMB 400)	203	proQ
Q0I508	reviewed	TORD_HISS1	Chaperone protein TorD	torD HS_1674	Histophilus somni (strain 129Pt) (Haemophilus somnus)	193	torD
Q1CIC5	reviewed	PROQ_YERPN	RNA chaperone ProQ	proQ YPN_1926 YP516_2143	Yersinia pestis bv. Antiqua (strain Nepal516)	237	proQ
Q2NTD5	reviewed	PROQ_SODGM	RNA chaperone ProQ	proQ SG1315	Sodalis glossinidius (strain morsitans)	226	proQ
Q3Z2H0	reviewed	PROQ_SHISS	RNA chaperone ProQ	proQ SSON_1330	Shigella sonnei (strain Ss046)	232	proQ
Q4WNC1	reviewed	RT106_ASPFU	Histone chaperone rtt106	rtt106 AFUA_6G06880	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	459	rtt106
Q5PD64	reviewed	SKP_SALPA	Chaperone protein Skp	skp SPA0232	Salmonella paratyphi A (strain ATCC 9150 / SARB42)	161	skp
Q6CHJ8	reviewed	RT106_YARLI	Histone chaperone RTT106	RTT106 YALI0A08107g	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	399	RTT106
Q6CQ86	reviewed	RT106_KLULA	Histone chaperone RTT106	RTT106 KLLA0D18986g	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	459	RTT106
Q7A3E5	reviewed	COPZ_STAAN	Copper chaperone CopZ	copZ SA2345	Staphylococcus aureus (strain N315)	68	copZ
Q7N8N8	reviewed	SKP_PHOLL	Chaperone protein Skp	skp plu0681	Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) (Photorhabdus luminescens subsp. laumondii)	165	skp
Q7VJY3	reviewed	CLPB_HELHP	Chaperone protein ClpB	clpB HH_0109	Helicobacter hepaticus (strain ATCC 51449 / 3B1)	859	clpB
Q7VRD7	reviewed	SKP_BLOFL	Chaperone protein Skp	skp Bfl280	Blochmannia floridanus	168	skp
Q87PB0	reviewed	PROQ_VIBPA	RNA chaperone ProQ	proQ VP1607	Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633)	209	proQ
Q8DTC7	reviewed	CLPB_STRMU	Chaperone protein ClpB	clpB SMU_1425	Streptococcus mutans serotype c (strain ATCC 700610 / UA159)	860	clpB
Q8EDY8	reviewed	PROQ_SHEON	RNA chaperone ProQ	proQ SO_2602	Shewanella oneidensis (strain MR-1)	213	proQ
Q8EU05	reviewed	CLPB_OCEIH	Chaperone protein ClpB	clpB OB0093	Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831)	809	clpB
Q8FGT3	reviewed	PROQ_ECOL6	RNA chaperone ProQ	proQ c2240	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	232	proQ
Q8XCM4	reviewed	PROQ_ECO57	RNA chaperone ProQ	proQ Z2878 ECs2541	Escherichia coli O157:H7	232	proQ
Q9PI02	reviewed	CLPB_CAMJE	Chaperone protein ClpB	clpB Cj0509c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	857	clpB
Q9PKS5	reviewed	CLPB_CHLMU	Chaperone protein ClpB	clpB TC_0389	Chlamydia muridarum (strain MoPn / Nigg)	867	clpB
Q24740	reviewed	CDC37_DROVI	Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit)	Cdc37 GJ12421	Drosophila virilis (Fruit fly)	399	Cdc37
O21880	reviewed	GP12_BPLSK	Chaperone protein gp12 (Gene product 12) (gp12) (Probable chaperone protein gp12)		Lactococcus phage SK1 (Lactococcus lactis bacteriophage SK1)	91	
A0K8P6	reviewed	HSCA_BURCH	Chaperone protein HscA homolog	hscA Bcen2424_2122	Burkholderia cenocepacia (strain HI2424)	622	hscA
A0KJ36	reviewed	HSCA_AERHH	Chaperone protein HscA homolog	hscA AHA_1751	Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049)	615	hscA
A0QUB2	reviewed	SECBL_MYCS2	SecB-like chaperone SmegB	secBL MSMEG_2143 MSMEI_2092 LJ00_10675	Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) (Mycobacterium smegmatis)	146	secBL
A1AWL7	reviewed	HSCA_RUTMC	Chaperone protein HscA homolog	hscA Rmag_0573	Ruthia magnifica subsp. Calyptogena magnifica	614	hscA
A4SYY9	reviewed	HSCA_POLAQ	Chaperone protein HscA homolog	hscA Pnuc_1489	Polynucleobacter asymbioticus (strain DSM 18221 / CIP 109841 / QLW-P1DMWA-1) (Polynucleobacter necessarius subsp. asymbioticus)	621	hscA
A6V0V2	reviewed	HSCA_PSEA7	Chaperone protein HscA homolog	hscA PSPA7_1303	Pseudomonas aeruginosa (strain PA7)	619	hscA
A6WNY1	reviewed	HSCA_SHEB8	Chaperone protein HscA homolog	hscA Shew185_2382	Shewanella baltica (strain OS185)	620	hscA
A7SGU6	reviewed	PSMG2_NEMVE	Proteasome assembly chaperone 2	psmg2 v1g117792	Nematostella vectensis (Starlet sea anemone)	244	psmg2
A7ZI26	reviewed	ECPB_ECO24	Probable fimbrial chaperone EcpB	ecpB matC EcE24377A_0302	Escherichia coli O139:H28 (strain E24377A / ETEC)	222	ecpB
A8GHX9	reviewed	HSCA_SERP5	Chaperone protein HscA (Hsc66)	hscA Spro_3623	Serratia proteamaculans (strain 568)	616	hscA
A8GR49	reviewed	HSCA_RICRS	Chaperone protein HscA homolog	hscA A1G_01500	Rickettsia rickettsii (strain Sheila Smith)	595	hscA
A8H2N0	reviewed	HSCA_SHEPA	Chaperone protein HscA homolog	hscA Spea_1492	Shewanella pealeana (strain ATCC 700345 / ANG-SQ1)	620	hscA
B1LHV8	reviewed	ECPB_ECOSM	Probable fimbrial chaperone EcpB	ecpB matC EcSMS35_0318	Escherichia coli (strain SMS-3-5 / SECEC)	222	ecpB
B1XTR3	reviewed	HSCA_POLNS	Chaperone protein HscA homolog	hscA Pnec_0473	Polynucleobacter necessarius subsp. necessarius (strain STIR1)	621	hscA
B2HZI1	reviewed	HSCA_ACIBC	Chaperone protein HscA homolog	hscA ACICU_01655	Acinetobacter baumannii (strain ACICU)	619	hscA
B4EDS3	reviewed	HSCA_BURCJ	Chaperone protein HscA homolog	hscA BceJ2315_21570 BCAL2194	Burkholderia cenocepacia (strain ATCC BAA-245 / DSM 16553 / LMG 16656 / NCTC 13227 / J2315 / CF5610) (Burkholderia cepacia (strain J2315))	622	hscA
B5BAX0	reviewed	HSCA_SALPK	Chaperone protein HscA (Hsc66)	hscA SSPA0309	Salmonella paratyphi A (strain AKU_12601)	616	hscA
B5ENY5	reviewed	HSCA_ACIF5	Chaperone protein HscA homolog	hscA Lferr_0826	Acidithiobacillus ferrooxidans (strain ATCC 53993 / BNL-5-31) (Leptospirillum ferrooxidans (ATCC 53993))	621	hscA
B5FR81	reviewed	HSCA_SALDC	Chaperone protein HscA (Hsc66)	hscA SeD_A2913	Salmonella dublin (strain CT_02021853)	616	hscA
B5Z0Z9	reviewed	HSCA_ECO5E	Chaperone protein HscA (Hsc66)	hscA ECH74115_3757	Escherichia coli O157:H7 (strain EC4115 / EHEC)	616	hscA
B6EGX9	reviewed	HSCA_ALISL	Chaperone protein HscA homolog	hscA VSAL_I0721	Aliivibrio salmonicida (strain LFI1238) (Vibrio salmonicida (strain LFI1238))	617	hscA
B6I598	reviewed	HSCA_ECOSE	Chaperone protein HscA (Hsc66)	hscA ECSE_2812	Escherichia coli (strain SE11)	616	hscA
B7I5P9	reviewed	HSCA_ACIB5	Chaperone protein HscA homolog	hscA AB57_1852	Acinetobacter baumannii (strain AB0057)	619	hscA
B7LKB3	reviewed	HSCA_ESCF3	Chaperone protein HscA (Hsc66)	hscA EFER_0646	Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM 14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73)	616	hscA
B7MIL6	reviewed	HSCA_ECO45	Chaperone protein HscA (Hsc66)	hscA ECS88_2702	Escherichia coli O45:K1 (strain S88 / ExPEC)	616	hscA
C3PMP2	reviewed	HSCA_RICAE	Chaperone protein HscA homolog	hscA RAF_ORF0245	Rickettsia africae (strain ESF-5)	595	hscA
C4K0Z7	reviewed	HSCA_RICPU	Chaperone protein HscA homolog	hscA RPR_01965	Rickettsia peacockii (strain Rustic)	595	hscA
C6DBI7	reviewed	HSCA_PECCP	Chaperone protein HscA (Hsc66)	hscA PC1_3027	Pectobacterium carotovorum subsp. carotovorum (strain PC1)	616	hscA
P26609	reviewed	FLIS_SALTY	Flagellar secretion chaperone FliS	fliS STM1961	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	135	fliS
Q0HVP0	reviewed	HSCA_SHESR	Chaperone protein HscA homolog	hscA Shewmr7_1823	Shewanella sp. (strain MR-7)	620	hscA
Q0KCG7	reviewed	HSCA_CUPNH	Chaperone protein HscA homolog	hscA H16_A1163	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	621	hscA
Q325R3	reviewed	ECPB_SHIBS	Probable fimbrial chaperone EcpB	ecpB matC SBO_0227	Shigella boydii serotype 4 (strain Sb227)	222	ecpB
Q3K7A9	reviewed	HSCA_PSEPF	Chaperone protein HscA homolog	hscA Pfl01_4608	Pseudomonas fluorescens (strain Pf0-1)	621	hscA
Q3YZ26	reviewed	HSCA_SHISS	Chaperone protein HscA (Hsc66)	hscA SSON_2608	Shigella sonnei (strain Ss046)	616	hscA
Q5PDE4	reviewed	DJLA_SALPA	Co-chaperone protein DjlA	djlA SPA0095	Salmonella paratyphi A (strain ATCC 9150 / SARB42)	270	djlA
Q5PNH1	reviewed	HSCA_SALPA	Chaperone protein HscA (Hsc66)	hscA SPA0327	Salmonella paratyphi A (strain ATCC 9150 / SARB42)	616	hscA
Q5XGC5	reviewed	PSMG2_XENTR	Proteasome assembly chaperone 2	psmg2	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	261	psmg2
Q62IZ5	reviewed	HSCA_BURMA	Chaperone protein HscA homolog	hscA BMA1704	Burkholderia mallei (strain ATCC 23344)	622	hscA
Q6FT25	reviewed	CHS7_CANGA	Chitin synthase export chaperone	CHS7 CAGL0G05918g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	312	CHS7
Q6LU58	reviewed	HSCA_PHOPR	Chaperone protein HscA homolog	hscA PBPRA0754	Photobacterium profundum (strain SS9)	617	hscA
Q6MYT0	reviewed	CHS7_ASPFU	Chitin synthase export chaperone	chs7 AfA28D1.075c AFUA_1G12040	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	331	chs7
Q7CR86	reviewed	DJLA_SALTY	Co-chaperone protein DjlA	djlA STM0094	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	270	djlA
Q7VMA4	reviewed	HSCA_HAEDU	Chaperone protein HscA homolog	hscA HD_1087	Haemophilus ducreyi (strain 35000HP / ATCC 700724)	617	hscA
Q7W8U9	reviewed	HSCA_BORPA	Chaperone protein HscA homolog	hscA BPP2032	Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253)	620	hscA
Q83QK4	reviewed	HSCA_SHIFL	Chaperone protein HscA homolog	hscA SF2573 S2745	Shigella flexneri	616	hscA
Q87ST2	reviewed	DJLA_VIBPA	Co-chaperone protein DjlA	djlA VP0340	Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633)	284	djlA
Q8CWC2	reviewed	ECPE_ECOL6	Probable fimbrial chaperone EcpE	ecpE yagV c0400	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	236	ecpE
Q8EEU5	reviewed	HSCA_SHEON	Chaperone protein HscA homolog	hscA SO_2268	Shewanella oneidensis (strain MR-1)	620	hscA
Q92J07	reviewed	HSCA_RICCN	Chaperone protein HscA homolog	hscA RC0262	Rickettsia conorii (strain ATCC VR-613 / Malish 7)	595	hscA
Q9CJW3	reviewed	DJLA_PASMU	Co-chaperone protein DjlA	djlA PM1878	Pasteurella multocida (strain Pm70)	287	djlA
A1CPR8	reviewed	CHS7_ASPCL	Chitin synthase export chaperone	chs7 ACLA_023530	Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107)	332	chs7
A1S548	reviewed	HSCA_SHEAM	Chaperone protein HscA homolog	hscA Sama_1297	Shewanella amazonensis (strain ATCC BAA-1098 / SB2B)	619	hscA
A1TPY4	reviewed	HSCA_PARC0	Chaperone protein HscA homolog	hscA Aave_2447	Paracidovorax citrulli (strain AAC00-1) (Acidovorax citrulli)	620	hscA
A3D573	reviewed	HSCA_SHEB5	Chaperone protein HscA homolog	hscA Sbal_2393	Shewanella baltica (strain OS155 / ATCC BAA-1091)	620	hscA
A3M561	reviewed	HSCA_ACIBT	Chaperone protein HscA homolog	hscA A1S_1628	Acinetobacter baumannii (strain ATCC 17978 / CIP 53.77 / LMG 1025 / NCDC KC755 / 5377)	619	hscA
A3ML96	reviewed	HSCA_BURM7	Chaperone protein HscA homolog	hscA BMA10247_1485	Burkholderia mallei (strain NCTC 10247)	622	hscA
A5UGH6	reviewed	HSCA_HAEIG	Chaperone protein HscA homolog	hscA CGSHiGG_04675	Haemophilus influenzae (strain PittGG)	619	hscA
A6SXE9	reviewed	HSCA_JANMA	Chaperone protein HscA homolog	hscA mma_1256	Janthinobacterium sp. (strain Marseille) (Minibacterium massiliensis)	620	hscA
A6VMP1	reviewed	HSCA_ACTSZ	Chaperone protein HscA homolog	hscA Asuc_0868	Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 / 130Z)	614	hscA
A8FXA1	reviewed	HSCA_SHESH	Chaperone protein HscA homolog	hscA Ssed_2867	Shewanella sediminis (strain HAW-EB3)	620	hscA
A9IQZ6	reviewed	HSCA_BORPD	Chaperone protein HscA homolog	hscA Bpet2773	Bordetella petrii (strain ATCC BAA-461 / DSM 12804 / CCUG 43448)	620	hscA
A9N1X9	reviewed	HSCA_SALPB	Chaperone protein HscA (Hsc66)	hscA SPAB_00394	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)	616	hscA
B0BPK8	reviewed	HSCA_ACTPJ	Chaperone protein HscA homolog	hscA APJL_0935	Actinobacillus pleuropneumoniae serotype 3 (strain JL03)	617	hscA
B0TNY5	reviewed	HSCA_SHEHH	Chaperone protein HscA homolog	hscA Shal_1576	Shewanella halifaxensis (strain HAW-EB4)	620	hscA
B1KNI7	reviewed	HSCA_SHEWM	Chaperone protein HscA homolog	hscA Swoo_1780	Shewanella woodyi (strain ATCC 51908 / MS32)	620	hscA
B2U8U5	reviewed	HSCA_RALPJ	Chaperone protein HscA homolog	hscA Rpic_0889	Ralstonia pickettii (strain 12J)	621	hscA
B5FAW4	reviewed	HSCA_ALIFM	Chaperone protein HscA homolog	hscA VFMJ11_0635	Aliivibrio fischeri (strain MJ11) (Vibrio fischeri)	616	hscA
B5Z1N1	reviewed	ECPB_ECO5E	Probable fimbrial chaperone EcpB	ecpB matC ECH74115_0338	Escherichia coli O157:H7 (strain EC4115 / EHEC)	222	ecpB
B6I080	reviewed	ECPB_ECOSE	Probable fimbrial chaperone EcpB	ecpB matC ECSE_0310	Escherichia coli (strain SE11)	222	ecpB
B7H3H4	reviewed	HSCA_ACIB3	Chaperone protein HscA homolog	hscA ABBFA_001869	Acinetobacter baumannii (strain AB307-0294)	619	hscA
B7J5X3	reviewed	HSCA_ACIF2	Chaperone protein HscA homolog	hscA AFE_0677	Acidithiobacillus ferrooxidans (strain ATCC 23270 / DSM 14882 / CIP 104768 / NCIMB 8455) (Ferrobacillus ferrooxidans (strain ATCC 23270))	621	hscA
B7MCA3	reviewed	ECPB_ECO45	Probable fimbrial chaperone EcpB	ecpB matC ECS88_0289	Escherichia coli O45:K1 (strain S88 / ExPEC)	222	ecpB
B7NRH5	reviewed	HSCA_ECO7I	Chaperone protein HscA (Hsc66)	hscA ECIAI39_2727	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	616	hscA
B8CMW9	reviewed	HSCA_SHEPW	Chaperone protein HscA homolog	hscA swp_1699	Shewanella piezotolerans (strain WP3 / JCM 13877)	620	hscA
C4L7J8	reviewed	HSCA_TOLAT	Chaperone protein HscA homolog	hscA Tola_2015	Tolumonas auensis (strain DSM 9187 / TA4)	616	hscA
P0A6Z2	reviewed	HSCA_ECO57	Chaperone protein HscA (Hsc66)	hscA Z3793 ECs3392	Escherichia coli O157:H7	616	hscA
P0AET0	reviewed	HDEA_ECO57	Acid stress chaperone HdeA	hdeA Z4922 ECs4390	Escherichia coli O157:H7	110	hdeA
P0AET3	reviewed	HDEB_ECOL6	Acid stress chaperone HdeB	hdeB c4320	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	108	hdeB
P0AET4	reviewed	HDEB_SHIFL	Acid stress chaperone HdeB	hdeB SF3543 S4224	Shigella flexneri	108	hdeB
P44607	reviewed	DJLA_HAEIN	Co-chaperone protein DjlA	djlA HI_0271	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	288	djlA
P81958	reviewed	HSP16_ONYPE	Probable Hsp20 family chaperone	PAM_028	Onion yellows phytoplasma (strain OY-M)	137	
Q02RW4	reviewed	HSCA_PSEAB	Chaperone protein HscA homolog	hscA PA14_14780	Pseudomonas aeruginosa (strain UCBPP-PA14)	619	hscA
Q080Q0	reviewed	HSCA_SHEFN	Chaperone protein HscA homolog	hscA Sfri_2420	Shewanella frigidimarina (strain NCIMB 400)	619	hscA
Q0TKZ2	reviewed	ECPB_ECOL5	Probable fimbrial chaperone EcpB	ecpB matC ECP_0355	Escherichia coli O6:K15:H31 (strain 536 / UPEC)	222	ecpB
Q0UDX8	reviewed	CHS7_PHANO	Chitin synthase export chaperone	CHS7 SNOG_10036	Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173) (Glume blotch fungus) (Parastagonospora nodorum)	332	CHS7
Q1H365	reviewed	HSCA_METFK	Chaperone protein HscA homolog	hscA Mfla_0804	Methylobacillus flagellatus (strain KT / ATCC 51484 / DSM 6875)	622	hscA
Q1LPL1	reviewed	HSCA_CUPMC	Chaperone protein HscA homolog	hscA Rmet_1029	Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34) (Ralstonia metallidurans)	621	hscA
Q2H7Q1	reviewed	CHS7_CHAGB	Chitin synthase export chaperone	CHS7 CHGG_05314	Chaetomium globosum (strain ATCC 6205 / CBS 148.51 / DSM 1962 / NBRC 6347 / NRRL 1970) (Soil fungus)	332	CHS7
Q2SXE0	reviewed	HSCA_BURTA	Chaperone protein HscA homolog	hscA BTH_I1879	Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CCUG 48851 / CIP 106301 / E264)	622	hscA
Q473J2	reviewed	HSCA_CUPPJ	Chaperone protein HscA homolog	hscA Reut_A1063	Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197) (Cupriavidus necator (strain JMP 134))	621	hscA
Q4IJ79	reviewed	CHS7_GIBZE	Chitin synthase export chaperone	CHS7 FGRRES_02729 FGSG_02729	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum)	334	CHS7
Q4K6U2	reviewed	HSCA_PSEF5	Chaperone protein HscA homolog	hscA PFL_4961	Pseudomonas fluorescens (strain ATCC BAA-477 / NRRL B-23932 / Pf-5)	620	hscA
Q4UKL3	reviewed	HSCA_RICFE	Chaperone protein HscA homolog	hscA RF_1063	Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) (Rickettsia azadi)	637	hscA
Q5E861	reviewed	DJLA_ALIF1	Co-chaperone protein DjlA	djlA VF_0290	Aliivibrio fischeri (strain ATCC 700601 / ES114) (Vibrio fischeri)	283	djlA
Q5NYT1	reviewed	HSCA_AROAE	Chaperone protein HscA homolog	hscA AZOSEA36580 ebA6396	Aromatoleum aromaticum (strain EbN1) (Azoarcus sp. (strain EbN1))	622	hscA
Q60C59	reviewed	HSCA_METCA	Chaperone protein HscA homolog	hscA MCA0252	Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath)	619	hscA
Q667Y5	reviewed	HSCA_YERPS	Chaperone protein HscA (Hsc66)	hscA YPTB2855	Yersinia pseudotuberculosis serotype I (strain IP32953)	644	hscA
Q66EQ5	reviewed	DJLA_YERPS	Co-chaperone protein DjlA	djlA YPTB0637	Yersinia pseudotuberculosis serotype I (strain IP32953)	277	djlA
Q6FCE6	reviewed	HSCA_ACIAD	Chaperone protein HscA homolog	hscA ACIAD1399	Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1)	620	hscA
Q754N9	reviewed	CHS7_EREGS	Chitin synthase export chaperone	CHS7 AFR033C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	339	CHS7
Q7NZ33	reviewed	HSCA_CHRVO	Chaperone protein HscA homolog	hscA CV_1089	Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)	619	hscA
Q7SYV1	reviewed	PSMG2_XENLA	Proteasome assembly chaperone 2	psmg2	Xenopus laevis (African clawed frog)	259	psmg2
Q8DEZ1	reviewed	HSCA_VIBVU	Chaperone protein HscA homolog	hscA VV1_0434	Vibrio vulnificus (strain CMCP6)	617	hscA
