Source database	Reference DB	Reference ID	interaction detection name	interaction detection reference DB	interaction detection reference ID	Protein 1 confidence unit	Protein 1 confidence value	Protein 1 is overexpressed	Protein 1 is tagged	Protein 1 fullName	Protein 1 shortName	Protein 1 organism	Protein 1 xref DB	Protein 1 xref ID	Protein 2 confidence unit	Protein 2 confidence value	Protein 2 is overexpressed	Protein 2 is tagged	Protein 2 fullName	Protein 2 shortName	Protein 2 organism	Protein 2 xref DB	Protein 2 xref ID
MIPS	PubMed	10620799	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	BCL2; Apoptosis regulator Bcl-2	486	9606	SP	P10415	boolean	1	false	false	RAD9; RAD9 homolog	407	9606	SP	Q96C41
MIPS	PubMed	10620799	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	RAD9; RAD9 homolog	407	9606	SP	Q96C41	boolean	1	false	false	BCL2; Apoptosis regulator Bcl-2	486	9606	SP	P10415
MIPS	PubMed	10620799	two hybrid	MI	0018	boolean	1	false	false	BCL2L1;BCL2L;BCLX; Apoptosis regulator Bcl-X	251	9606	SP	Q07817	boolean	1	false	false	RAD9; RAD9 homolog	407	9606	SP	Q96C41
MIPS	PubMed	10620799	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	BCL2L1;BCL2L;BCLX; Apoptosis regulator Bcl-X	251	9606	SP	Q07817	boolean	1	false	false	RAD9; RAD9 homolog	407	9606	SP	Q96C41
MIPS	PubMed	10620799	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	RAD9; RAD9 homolog	407	9606	SP	Q96C41	boolean	1	false	false	BCL2L1;BCL2L;BCLX; Apoptosis regulator Bcl-X	251	9606	SP	Q07817
MIPS	PubMed	10620799	two hybrid	MI	0018	boolean	1	false	false	BAX; Apoptosis regulator BAX, membrane isoform alpha	589	9606	SP	Q07812	boolean	1	false	false	BCL2; Apoptosis regulator Bcl-2	486	9606	SP	P10415
MIPS	PubMed	10620799	two hybrid	MI	0018	boolean	1	false	false	BAD; Bcl2-antagonist of cell death	487	9606	SP	Q92934	boolean	1	false	false	BCL2L1;BCL2L;BCLX; Apoptosis regulator Bcl-X	251	9606	SP	Q07817
MIPS	PubMed	9813091	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	MAP1B; Microtubule-associated protein 1B precursor	653	10116	SP	P15205	boolean	1	false	false	MAP1B; Microtubule-associated protein 1B precursor	653	10116	SP	P15205
MIPS	PubMed	9813091	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	MAP1B; Microtubule-associated protein 1B precursor	653	10116	SP	P15205	boolean	0	false	false	; Tubulin beta chain	656	10116	SP	P04691
MIPS	PubMed	10627592	two hybrid	MI	0018	boolean	1	false	false	KCNA4; Potassium voltage-gated channel subfamily A member 4 (Potassium channel Kv1.4)	178	10116	SP	P15385	boolean	1	false	false	DLG4;PSD95; Presynaptic density protein 95 (Presynaptic protein SAP90)	126	10116	SP	P31016
MIPS	PubMed	10627592	two hybrid	MI	0018	boolean	1	false	false	KCNJ2;IRK1; Inward rectifier K+ channel Kir2.1	657	10116	SP	Q64273	boolean	1	false	false	DLG4;PSD95; Presynaptic density protein 95 (Presynaptic protein SAP90)	126	10116	SP	P31016
MIPS	PubMed	10627592	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	DLG4;PSD95; Presynaptic density protein 95 (Presynaptic protein SAP90)	126	10116	SP	P31016	boolean	1	false	false	KCNJ2;IRK1; Inward rectifier K+ channel Kir2.1	657	10116	SP	Q64273
MIPS	PubMed	10627592	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	KCNJ2;IRK1; Inward rectifier K+ channel Kir2.1	657	10116	SP	Q64273	boolean	1	false	false	DLG4;PSD95; Presynaptic density protein 95 (Presynaptic protein SAP90)	126	10116	SP	P31016
MIPS	PubMed	10627592	experimental knowledge based	MI	0046	boolean	1	false	false	KCNJ4;IRK3; Inward rectifier potassium channel 4 (Kir2.3)	658	10116	SP	P52190	boolean	1	false	false	DLG4;PSD95; Presynaptic density protein 95 (Presynaptic protein SAP90)	126	10116	SP	P31016
MIPS	PubMed	10627592	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	KCNJ4;IRK3; Inward rectifier potassium channel 4 (Kir2.3)	658	10116	SP	P52190	boolean	1	false	false	DLG4;PSD95; Presynaptic density protein 95 (Presynaptic protein SAP90)	126	10116	SP	P31016
MIPS	PubMed	10627592	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	DLG4;PSD95; Presynaptic density protein 95 (Presynaptic protein SAP90)	126	10116	SP	P31016	boolean	1	false	false	KCNJ4;IRK3; Inward rectifier potassium channel 4 (Kir2.3)	658	10116	SP	P52190
MIPS	PubMed	10627592	two hybrid	MI	0018	boolean	1	false	false	GRIN2B; Glutamate [NMDA] receptor subunit epsilon 2	354	10116	SP	Q00960	boolean	1	false	false	DLG4;PSD95; Presynaptic density protein 95 (Presynaptic protein SAP90)	126	10116	SP	P31016
MIPS	PubMed	10629059	two hybrid	MI	0018	boolean	1	false	false	HSCDC6;HSCDC18;CDC6; CDC6-related protein (CDC6 cell division cycle 6 homolog)	659	9606	SP	Q99741	boolean	1	false	false	PR48; Serine/threonine protein phosphatase 2A, 48 kDa regulatory subunit B (PP2A, subunit B, PR48 isoform)	660	9606	SP	Q9Y5P8
MIPS	PubMed	10629059	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	HSCDC6;HSCDC18;CDC6; CDC6-related protein (CDC6 cell division cycle 6 homolog)	659	9606	SP	Q99741	boolean	1	false	false	PR48; Serine/threonine protein phosphatase 2A, 48 kDa regulatory subunit B (PP2A, subunit B, PR48 isoform)	660	9606	SP	Q9Y5P8
MIPS	PubMed	10629059	copurification	MI	0025	boolean	1	false	false	HSCDC6;HSCDC18;CDC6; CDC6-related protein (CDC6 cell division cycle 6 homolog)	659	9606	SP	Q99741	boolean	1	false	false	PR48; Serine/threonine protein phosphatase 2A, 48 kDa regulatory subunit B (PP2A, subunit B, PR48 isoform)	660	9606	SP	Q9Y5P8
MIPS	PubMed	10629059	two hybrid	MI	0018	boolean	1	false	false	PPP2R1A; Serine/threonine protein phosphatase 2A, 65 KDA regulatory subunit A, alpha isoform (PP2A, subunit A, PR65-alpha isoform)	661	9606	SP	P30153	boolean	1	false	false	PR48; Serine/threonine protein phosphatase 2A, 48 kDa regulatory subunit B (PP2A, subunit B, PR48 isoform)	660	9606	SP	Q9Y5P8
MIPS	PubMed	10629059	two hybrid	MI	0018	boolean	1	false	false	PPP2R1A; Serine/threonine protein phosphatase 2A, 65 KDA regulatory subunit A, alpha isoform (PP2A, subunit A, PR65-alpha isoform)	661	9606	SP	P30153	boolean	1	false	false	PPP2R3A OR PPP2R3; Serine/threonine protein phosphatase 2A, 72/130 kDa regulatory subunit B (PP2A, subunit B, B'-PR72/PR130)	662	9606	SP	Q06190
MIPS	PubMed	10629059	two hybrid	MI	0018	boolean	1	false	false	HSCDC6;HSCDC18;CDC6; CDC6-related protein (CDC6 cell division cycle 6 homolog)	659	9606	SP	Q99741	boolean	1	false	false	PPP2R3A OR PPP2R3; Serine/threonine protein phosphatase 2A, 72/130 kDa regulatory subunit B (PP2A, subunit B, B'-PR72/PR130)	662	9606	SP	Q06190
MIPS	PubMed	9813091	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	CD9;MIC3; CD9 antigen (Leukocyte antigen MIC3)	663	9606	SP	P21926	boolean	1	false	false	ITGA5;FNRA; Integrin alpha-5 (precursor) (CD49e; VLA-5; Fibronectin receptor alpha subunit)	665	9606	SP	P08648
MIPS	PubMed	9813091	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	CD9;MIC3; CD9 antigen (Leukocyte antigen MIC3)	663	9606	SP	P21926	boolean	1	false	false	ITGA3; Integrin alpha-3 (precursor) (VLA-3 alpha chain;  CD49c)	664	9606	SP	P26006
MIPS	PubMed	9813091	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	CD9;MIC3; CD9 antigen (Leukocyte antigen MIC3)	663	9606	SP	P21926	boolean	0	false	false	ITGA2; Integrin alpha-2 (precursor)  (CD49b;  VLA-2 alpha chain;  Platelet membrane glycoprotein Ia)	528	9606	SP	P17301
MIPS	PubMed	9813091	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	CD9;MIC3; CD9 antigen (Leukocyte antigen MIC3)	663	9606	SP	P21926	boolean	0	false	false	ITGB1; Integrin beta-1 precursor (CD29 antigen;  Integrin VLA-4 beta subunit)	529	9606	SP	P05556
MIPS	PubMed	9813091	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	ITGB1; Integrin beta-1 precursor (CD29 antigen;  Integrin VLA-4 beta subunit)	529	9606	SP	P05556	boolean	0	false	false	CD9;MIC3; CD9 antigen (Leukocyte antigen MIC3)	663	9606	SP	P21926
MIPS	PubMed	9794406	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	TRAF2; TNF receptor associated factor 2 (TRAF2)	582	10090	SP	P39429	boolean	1	false	false	TNFRSF7;CD27; Tumor necrosis factor receptor superfamily member 7 (precursor)  (CD27L receptor;  T-cell activation antigen CD27; T14)	666	9606	SP	P26842
MIPS	PubMed	9794406	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	TRAF3;CRAF1;CAP1; TNF receptor associated factor 3 (TRAF3; CD40 receptor associated factor 1; LMP1 associated protein)	421	9606	SP	Q13114	boolean	1	false	false	TNFRSF7;CD27; Tumor necrosis factor receptor superfamily member 7 (precursor)  (CD27L receptor;  T-cell activation antigen CD27; T14)	666	9606	SP	P26842
MIPS	PubMed	10629222	two hybrid	MI	0018	boolean	1	false	false	SGCG; Gamma-sarcoglycan	505	9606	SP	Q13326	boolean	1	false	false	ABPL;FLN2; Gamma-filamin (Filamin 2)	668	9606	SP	O95303
MIPS	PubMed	10629222	copurification	MI	0025	boolean	1	false	false	ABPL;FLN2; Gamma-filamin (Filamin 2)	668	9606	SP	O95303	boolean	1	false	false	SGCG; Gamma-sarcoglycan	505	9606	SP	Q13326
MIPS	PubMed	10629222	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	SGCG; Gamma-sarcoglycan	505	9606	SP	Q13326	boolean	1	false	false	ABPL;FLN2; Gamma-filamin (Filamin 2)	668	9606	SP	O95303
MIPS	PubMed	10629222	two hybrid	MI	0018	boolean	1	false	false	SGCD; Delta-sarcoglycan	506	9606	SP	Q92629	boolean	1	false	false	ABPL;FLN2; Gamma-filamin (Filamin 2)	668	9606	SP	O95303
MIPS	PubMed	10629222	copurification	MI	0025	boolean	1	false	false	ABPL;FLN2; Gamma-filamin (Filamin 2)	668	9606	SP	O95303	boolean	1	false	false	SGCD; Delta-sarcoglycan	506	9606	SP	Q92629
MIPS	PubMed	10629222	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	ABPL;FLN2; Gamma-filamin (Filamin 2)	668	9606	SP	O95303	boolean	1	false	false	SGCD; Delta-sarcoglycan	506	9606	SP	Q92629
MIPS	PubMed	10629222	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	SGCD; Delta-sarcoglycan	506	9606	SP	Q92629	boolean	1	false	false	ABPL;FLN2; Gamma-filamin (Filamin 2)	668	9606	SP	O95303
MIPS	PubMed	10631107	two hybrid	MI	0018	boolean	1	false	false	MYD116 or GADD34; myeloid differentiation primary response protein MyD116, apoptosis associated protein or growth arrest and DNA-damage-inducible 34	150	10090	SP	P17564	boolean	1	false	false	KIF3A; kinesin-like protein KIF3A	669	10090	TREMBL	P28741
MIPS	PubMed	10636891	two hybrid	MI	0018	boolean	1	false	false	PRKCQ;PRKCT; Protein kinase C, theta type	672	9606	SP	Q04759	boolean	0	false	false	PICOT; PKCq-interacting protein PICOT (Thioredoxin-like)	673	9606	SP	Q9P1B0 or sp
MIPS	PubMed	10636891	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	PICOT; PKCq-interacting protein PICOT (Thioredoxin-like)	673	9606	SP	Q9P1B0 or sp	boolean	1	false	false	PRKCQ;PRKCT; Protein kinase C, theta type	672	9606	SP	Q04759
MIPS	PubMed	10636863	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	CD38; ADP-ribosyl cyclase 1 or cyclic ADP-ribose hydrolase 1 or Lymphocyte differentiation antigen CD38 or type II transmembrane glycoprotein CD38	670	9606	SP	P28907	boolean	1	false	false	LCK;Lck; proto-oncogene tyrosine-protein kinase LCK; lymphocyte specific kinase Lck	262	9606	SP	P06239
MIPS	PubMed	10636891	copurification	MI	0025	boolean	0	false	false	PICOT; PKCq-interacting protein PICOT (Thioredoxin-like)	673	9606	SP	Q9P1B0 or sp	boolean	1	false	false	PRKCQ;PRKCT; Protein kinase C, theta type	672	9606	SP	Q04759
MIPS	PubMed	10636891	copurification	MI	0025	boolean	0	false	false	PICOT; PKCq-interacting protein PICOT (Thioredoxin-like)	673	9606	SP	Q9P1B0 or sp	boolean	1	false	false	PRKCZ;PKC2; Protein kinase C, zeta type	674	9606	SP	Q05513
MIPS	PubMed	10636863	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	CD38; ADP-ribosyl cyclase 1 or cyclic ADP-ribose hydrolase 1 or Lymphocyte differentiation antigen CD38 or type II transmembrane glycoprotein CD38	670	9606	SP	P28907	boolean	1	false	false	LCK;Lck; proto-oncogene tyrosine-protein kinase LCK; lymphocyte specific kinase Lck	262	9606	SP	P06239
MIPS	PubMed	10636891	copurification	MI	0025	boolean	0	false	false	PICOT; PKCq-interacting protein PICOT (Thioredoxin-like)	673	9606	SP	Q9P1B0 or sp	boolean	1	false	false	PRKCQ;PRKCT; Protein kinase C, theta type	672	9606	SP	Q04759
MIPS	PubMed	10637311	two hybrid	MI	0018	boolean	0	false	false	CAV1; CAV; caveolin-1; vesicular integral-membrane protein VIP21	675	9615	SP	P33724	boolean	1	false	false	FLNA; FLN1; filamin A; alpha-filamin; filamin 1; endothelial actin-binding protein ABP-280; nonmuscle filamin	76	10090	SP	O54934
MIPS	PubMed	10637311	two hybrid	MI	0018	boolean	0	false	false	CAV1; CAV; caveolin-1; vesicular integral-membrane protein VIP21	675	9615	SP	P33724	boolean	1	false	false	FLNA; FLN1; filamin A; alpha-filamin; filamin 1; endothelial actin-binding protein ABP-280; nonmuscle filamin	76	10090	SP	O54934
MIPS	PubMed	10637311	two hybrid	MI	0018	boolean	0	false	false	CAV1; CAV; caveolin-1; vesicular integral-membrane protein VIP21	675	9615	SP	P33724	boolean	1	false	false	FLNA; FLN1; filamin A; alpha-filamin; filamin 1; endothelial actin-binding protein ABP-280; nonmuscle filamin	76	10090	SP	O54934
MIPS	PubMed	10637311	two hybrid	MI	0018	boolean	0	false	false	CAV1; CAV; caveolin-1; vesicular integral-membrane protein VIP21	675	9615	SP	P33724	boolean	1	false	false	FLNA; FLN1; filamin A; alpha-filamin; filamin 1; endothelial actin-binding protein ABP-280; nonmuscle filamin	76	10090	SP	O54934
MIPS	PubMed	10637311	two hybrid	MI	0018	boolean	0	false	false	CAV1; CAV; caveolin-1; vesicular integral-membrane protein VIP21	675	9615	SP	P33724	boolean	0	false	false	FLNB; beta-filamin	678	10090	SP	O75369
MIPS	PubMed	10637334	two hybrid	MI	0018	boolean	0	false	false	NOT1; General negative regulator of transcription NOT1 homolog	677	9606	TREMBL	Q7Z3K2	boolean	1	false	false	NOT2; Not2 protein (CCR4-NOT transcription complex, subunit 2)	679	9606	TREMBL	Q9NZN8
MIPS	PubMed	10637334	two hybrid	MI	0018	boolean	0	false	false	NOT1; General negative regulator of transcription NOT1 homolog	677	9606	TREMBL	Q7Z3K2	boolean	1	false	false	NOT4-N; Not4-N protein	680	9606	TREMBL	Q9NZN6
MIPS	PubMed	10637334	two hybrid	MI	0018	boolean	0	false	false	NOT1; General negative regulator of transcription NOT1 homolog	677	9606	TREMBL	Q7Z3K2	boolean	1	false	false	CNOT8;CALIF;POP2; CCR4-NOT transcription complex, subunit 8; CAF1-like protein	681	9606	SP	Q9UFF9
MIPS	PubMed	10637334	two hybrid	MI	0018	boolean	1	false	false	NOT3; Not3 protein	682	9606	TREMBL	Q9NZN7	boolean	1	false	false	CNOT8;CALIF;POP2; CCR4-NOT transcription complex, subunit 8; CAF1-like protein	681	9606	SP	Q9UFF9
MIPS	PubMed	10637334	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	CNOT8;CALIF;POP2; CCR4-NOT transcription complex, subunit 8; CAF1-like protein	681	9606	SP	Q9UFF9	boolean	1	false	false	NOT3; Not3 protein	682	9606	TREMBL	Q9NZN7
MIPS	PubMed	10639138	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	GALPHAI3; heterotrimeric G protein G-alpha (i3); guanine nucleotide-binding protein g-alpha (i3)	689	10090	SP	Q9DC51	boolean	1	false	false	NUCB1;NUCB; calnuc; nucleobindin	690	10090	SP	Q02819
MIPS	PubMed	10639138	two hybrid	MI	0018	boolean	0	false	false	GALPHAI3; heterotrimeric G protein G-alpha (i3); guanine nucleotide-binding protein g-alpha (i3)	689	10090	SP	Q9DC51	boolean	1	false	false	NUCB1;NUCB; calnuc; nucleobindin	690	10090	SP	Q02819
MIPS	PubMed	10639138	two hybrid	MI	0018	boolean	0	false	false	GALPHAI3; heterotrimeric G protein G-alpha (i3); guanine nucleotide-binding protein g-alpha (i3)	689	10090	SP	Q9DC51	boolean	1	false	false	NUCB1;NUCB; calnuc; nucleobindin	690	10090	SP	Q02819
MIPS	PubMed	10639138	two hybrid	MI	0018	boolean	0	false	false	GALPHAI3; heterotrimeric G protein G-alpha (i3); guanine nucleotide-binding protein g-alpha (i3)	689	10090	SP	Q9DC51	boolean	1	false	false	NUCB1;NUCB; calnuc; nucleobindin	690	10090	SP	Q02819
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC1L;ORC1; Origin recognition complex subunit 1	683	10090	SP	Q9Z1N2	boolean	1	false	false	ORC2L;ORC2; Origin recognition complex subunit 2	684	10090	SP	Q60862
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC2L;ORC2; Origin recognition complex subunit 2	684	10090	SP	Q60862	boolean	1	false	false	ORC1L;ORC1; Origin recognition complex subunit 1	683	10090	SP	Q9Z1N2
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC1L;ORC1; Origin recognition complex subunit 1	683	10090	SP	Q9Z1N2	boolean	1	false	false	ORC4L OR ORC4; Origin recognition complex subunit 4	686	10090	SP	O88708
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC4L OR ORC4; Origin recognition complex subunit 4	686	10090	SP	O88708	boolean	1	false	false	ORC1L;ORC1; Origin recognition complex subunit 1	683	10090	SP	Q9Z1N2
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC1L;ORC1; Origin recognition complex subunit 1	683	10090	SP	Q9Z1N2	boolean	1	false	false	ORC5L OR ORC5; Origin recognition complex subunit 5	687	10090	SP	Q9WUV0
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC5L OR ORC5; Origin recognition complex subunit 5	687	10090	SP	Q9WUV0	boolean	1	false	false	ORC1L;ORC1; Origin recognition complex subunit 1	683	10090	SP	Q9Z1N2
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC2L;ORC2; Origin recognition complex subunit 2	684	10090	SP	Q60862	boolean	1	false	false	ORC2L;ORC2; Origin recognition complex subunit 2	684	10090	SP	Q60862
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC2L;ORC2; Origin recognition complex subunit 2	684	10090	SP	Q60862	boolean	1	false	false	ORC3L;ORC3; Origin recognition complex subunit 3	685	10090	SP	Q9JK30
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC3L;ORC3; Origin recognition complex subunit 3	685	10090	SP	Q9JK30	boolean	1	false	false	ORC2L;ORC2; Origin recognition complex subunit 2	684	10090	SP	Q60862
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC2L;ORC2; Origin recognition complex subunit 2	684	10090	SP	Q60862	boolean	1	false	false	ORC4L OR ORC4; Origin recognition complex subunit 4	686	10090	SP	O88708
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC4L OR ORC4; Origin recognition complex subunit 4	686	10090	SP	O88708	boolean	1	false	false	ORC2L;ORC2; Origin recognition complex subunit 2	684	10090	SP	Q60862
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC2L;ORC2; Origin recognition complex subunit 2	684	10090	SP	Q60862	boolean	1	false	false	ORC5L OR ORC5; Origin recognition complex subunit 5	687	10090	SP	Q9WUV0
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC5L OR ORC5; Origin recognition complex subunit 5	687	10090	SP	Q9WUV0	boolean	1	false	false	ORC2L;ORC2; Origin recognition complex subunit 2	684	10090	SP	Q60862
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC3L;ORC3; Origin recognition complex subunit 3	685	10090	SP	Q9JK30	boolean	1	false	false	ORC5L OR ORC5; Origin recognition complex subunit 5	687	10090	SP	Q9WUV0
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC5L OR ORC5; Origin recognition complex subunit 5	687	10090	SP	Q9WUV0	boolean	1	false	false	ORC3L;ORC3; Origin recognition complex subunit 3	685	10090	SP	Q9JK30
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC4L OR ORC4; Origin recognition complex subunit 4	686	10090	SP	O88708	boolean	1	false	false	ORC5L OR ORC5; Origin recognition complex subunit 5	687	10090	SP	Q9WUV0
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC5L OR ORC5; Origin recognition complex subunit 5	687	10090	SP	Q9WUV0	boolean	1	false	false	ORC4L OR ORC4; Origin recognition complex subunit 4	686	10090	SP	O88708
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC4L OR ORC4; Origin recognition complex subunit 4	686	10090	SP	O88708	boolean	1	false	false	ORC6L;ORC6; Origin recognition complex subunit 6	688	10090	SP	Q9WUJ8
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC6L;ORC6; Origin recognition complex subunit 6	688	10090	SP	Q9WUJ8	boolean	1	false	false	ORC4L OR ORC4; Origin recognition complex subunit 4	686	10090	SP	O88708
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC5L OR ORC5; Origin recognition complex subunit 5	687	10090	SP	Q9WUV0	boolean	1	false	false	ORC5L OR ORC5; Origin recognition complex subunit 5	687	10090	SP	Q9WUV0
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC6L;ORC6; Origin recognition complex subunit 6	688	10090	SP	Q9WUJ8	boolean	1	false	false	ORC3L;ORC3; Origin recognition complex subunit 3	685	10090	SP	Q9JK30
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	ORC5L OR ORC5; Origin recognition complex subunit 5	687	10090	SP	Q9WUV0	boolean	1	false	false	ORC6L;ORC6; Origin recognition complex subunit 6	688	10090	SP	Q9WUJ8
MIPS	PubMed	10644691	two hybrid	MI	0018	boolean	1	false	false	Dvl2; dishevelled-2; segment polarity protein dishevelled homolog DVL-2; DSH homolog Dvl2	698	9606	SP	O14641	boolean	0	false	false	TCTEL1; TCTEX1; TCTEX-1; protein CW-1; cytoplasmic dynein light chain; T-complex testis-specific protein 1 homolog	700	9606	SP	Q15763
MIPS	PubMed	10644691	two hybrid	MI	0018	boolean	1	false	false	Dvl2; dishevelled-2; segment polarity protein dishevelled homolog DVL-2; DSH homolog Dvl2	698	9606	SP	O14641	boolean	0	false	false	FLNB; beta-filamin	678	10090	SP	O75369
MIPS	PubMed	12614612	two hybrid	MI	0018	boolean	1	false	false	MCM2;MCMD2; DNA replication licensing factor MCM2	691	10090	SP	P97310	boolean	1	false	false	MCM2;MCMD2; DNA replication licensing factor MCM2	691	10090	SP	P97310
